,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0
,144,1980-01-01T00:00:00,1981-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output144,4.439,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart144,1.354,Andrew Kiss,2021-02-26T05:30:20,18144332,0,[],normalbw,93.8,0.29777777777777775,93.6077868852459,0.29716757741347904,0.31222222222222223,3690.491803278688,39.42505133470226,207.0800000000745,252,216,24,0.159,163.717809,211.73,175.31,"[16, 15]",cartesian,15,300,5400,80,1,67a559f052eb24311ae433b7e94ab09095c443b2,2021-02-26 05:12:43 +1100,manifests/restart.yaml,['2021-02-26 05:12:43: Run 144'],5400,5045760
,145,1981-01-01T00:00:00,1982-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output145,4.44,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart145,1.355,Andrew Kiss,2021-02-26T06:06:26,18144495,0,[],normalbw,90.04,0.28583333333333333,90.10167123287671,0.2860291095890411,0.31583333333333335,3591.623268698061,39.86189400877098,200.25999999977648,252,216,24,0.14,139.263501,202.8,150.57,"[16, 15]",cartesian,15,300,5400,80,1,4209fe00062e7ef51a53dd431909cb7ce72ccdff,2021-02-26 05:49:32 +1100,manifests/restart.yaml,['2021-02-26 05:49:32: Run 145'],5400,5080800
,146,1982-01-01T00:00:00,1983-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output146,4.446,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart146,1.354,Andrew Kiss,2021-02-26T06:41:43,18144698,0,[],normalbw,90.04,0.28583333333333333,90.10167123287671,0.2860291095890411,0.3022222222222222,3674.7548417572043,40.7845358634851,200.04999999981374,252,216,24,0.143,142.244403,197.38,153.64,"[16, 15]",cartesian,15,300,5400,80,1,2c6d05df67dead446b31f6d836058e408169d3ba,2021-02-26 06:24:53 +1100,manifests/restart.yaml,['2021-02-26 06:24:53: Run 146'],5400,5115840
,147,1983-01-01T00:00:00,1984-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output147,4.437,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart147,1.355,Andrew Kiss,2021-02-26T07:16:36,18144883,0,[],normalbw,90.39,0.28694444444444445,90.45191095890411,0.28714098173515984,0.2944444444444444,3731.3406593406594,41.25220373769611,203.01999999955297,252,216,24,0.141,140.321767,205.95,151.97,"[16, 15]",cartesian,15,300,5400,80,1,983206f19a82ef506be945add7b8669bb9677c5b,2021-02-26 06:59:37 +1100,manifests/restart.yaml,['2021-02-26 06:59:37: Run 147'],5400,5150880
,148,1984-01-01T00:00:00,1985-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output148,4.443,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart148,1.354,Andrew Kiss,2021-02-26T07:52:00,18145640,0,[],normalbw,90.04,0.28583333333333333,89.8554918032787,0.2852476092896175,0.30416666666666664,3662.644067796611,40.76149375282776,202.6699999999255,252,216,24,0.141,140.981038,201.22,152.54,"[16, 15]",cartesian,15,300,5400,80,1,a712ec2f39e94c54a7d1b0ca40d0429e46d7d20f,2021-02-26 07:35:06 +1100,manifests/restart.yaml,['2021-02-26 07:35:06: Run 148'],5400,5185920
,149,1985-01-01T00:00:00,1986-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output149,4.436,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart149,1.355,Andrew Kiss,2021-02-26T08:27:32,18145881,0,[],normalbw,90.74,0.28805555555555556,90.8021506849315,0.2882528538812785,0.30416666666666664,3677.2682926829266,40.49759025468947,198.95000000018626,252,216,24,0.146,146.116892,193.57,156.81,"[16, 15]",cartesian,15,300,5400,80,1,6dd83b7e4810d9249e29482e63d0bed71505c311,2021-02-26 08:10:30 +1100,manifests/restart.yaml,['2021-02-26 08:10:30: Run 149'],5400,5220960
,150,1986-01-01T00:00:00,1987-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output150,4.436,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart150,1.355,Andrew Kiss,2021-02-26T09:08:46,18146193,0,[],normalbw,89.86,0.2852777777777778,89.92154794520548,0.2854731735159817,0.4019444444444444,3138.198868229588,34.899297664914286,200.98000000044703,252,216,24,0.143,141.070033,193.99,152.03,"[16, 15]",cartesian,15,300,5400,80,1,0d22868f464c08a978b5ecdfd488293c19643c9e,2021-02-26 08:52:00 +1100,manifests/restart.yaml,['2021-02-26 08:52:00: Run 150'],5400,5256000
,151,1987-01-01T00:00:00,1988-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output151,4.44,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart151,1.355,Andrew Kiss,2021-02-26T09:54:33,18146824,0,[],normalbw,90.56,0.2875,90.62202739726028,0.28769691780821915,0.4755555555555556,2848.337823079723,31.430965570803764,192.46999999973923,252,216,24,0.148,148.003416,196.08,159.16,"[16, 15]",cartesian,15,300,5400,80,1,688daf89dd0bf0f4e6eb80c308a92c6a27fc9a4c,2021-02-26 09:37:35 +1100,manifests/restart.yaml,['2021-02-26 09:37:35: Run 151'],5400,5291040
,152,1988-01-01T00:00:00,1989-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output152,4.445,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart152,1.355,Andrew Kiss,2021-02-26T13:15:25,18153470,0,[],normalbw,93.97,0.29833333333333334,93.77743852459017,0.2977219945355191,3.0494444444444446,673.6647859276468,7.183655221623479,192.67999999970198,252,216,24,0.164,167.507341,193.75,178.55,"[16, 15]",cartesian,15,300,5400,80,1,acf5717228c44dc8aafcdbd783e375bbbd71bebc,2021-02-26 12:57:51 +1100,manifests/restart.yaml,['2021-02-26 12:57:51: Run 152'],5400,5326080
,153,1989-01-01T00:00:00,1990-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output153,4.442,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart153,1.355,Andrew Kiss,2021-02-26T14:10:38,18160709,0,[],normalbw,92.4,0.29333333333333333,92.46328767123288,0.29353424657534244,0.6269444444444444,2409.7072140054333,26.06123224358526,192.30999999959022,252,216,24,0.165,168.743115,197.7,179.52,"[16, 15]",cartesian,15,300,5400,80,1,5fba193ed7b5e6d8bd37184ec9c82765767b99b4,2021-02-26 13:53:20 +1100,manifests/restart.yaml,['2021-02-26 13:53:20: Run 153'],5400,5361120
,154,1990-01-01T00:00:00,1991-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output154,4.436,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart154,1.355,Andrew Kiss,2021-02-26T14:51:25,18163670,0,[],normalbw,96.42,0.3061111111111111,96.48604109589041,0.30632077625570775,0.3736111111111111,3404.44953003678,35.28437369145809,192.12000000011176,252,216,24,0.182,194.1459,215.96,205.63,"[16, 15]",cartesian,15,300,5400,80,1,93b03ff56d1b020696ca789189c666e3fc4f5a69,2021-02-26 14:33:22 +1100,manifests/restart.yaml,['2021-02-26 14:33:22: Run 154'],5400,5396160
,155,1991-01-01T00:00:00,1992-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output155,4.436,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart155,1.355,Andrew Kiss,2021-02-26T15:47:25,18165567,0,[],normalbw,94.59,0.30027777777777775,94.65478767123288,0.30048344748858447,0.6330555555555556,2432.3142857142857,25.696685244939864,205.910000000149,252,216,24,0.17,176.206602,200.02,185.31,"[16, 15]",cartesian,15,300,5400,80,1,1f174d0218a6d47c9384f5724226b2e6ececb5da,2021-02-26 15:29:31 +1100,manifests/restart.yaml,['2021-02-26 15:29:31: Run 155'],5400,5431200
,156,1992-01-01T00:00:00,1993-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output156,4.448,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart156,1.355,Andrew Kiss,2021-02-26T16:28:37,18168814,0,[],normalbw,99.22,0.315,99.01668032786885,0.31435450819672134,0.37166666666666665,3467.883495145631,35.02322521480832,262.070000000298,252,216,24,0.17,174.71781,200.3,186.14,"[16, 15]",cartesian,15,300,5400,80,1,47bae5b02f4101d5dc55088937392cbd9a8b68b8,2021-02-26 16:10:31 +1100,manifests/restart.yaml,['2021-02-26 16:10:31: Run 156'],5400,5466240
,157,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output157,4.438,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart157,1.355,Andrew Kiss,2021-02-26T17:09:42,18171573,0,[],normalbw,92.31,0.29305555555555557,92.37322602739727,0.2932562785388128,0.39166666666666666,3235.531034482759,35.02671903569896,192.42999999970198,252,216,24,0.165,167.583937,196.52,178.69,"[16, 15]",cartesian,15,300,5400,80,1,3d9ef9d1a43d64e9c16d4b0a781f4cfd5fa96175,2021-02-26 16:52:19 +1100,manifests/restart.yaml,['2021-02-26 16:52:19: Run 157'],5400,5501280
,158,1994-01-01T00:00:00,1995-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output158,4.439,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart158,1.355,Andrew Kiss,2021-02-26T17:46:45,18173495,0,[],normalbw,95.29,0.3025,95.35526712328767,0.3027071917808219,0.31500000000000006,3703.5789473684213,38.83979416239224,202.37000000011176,252,216,24,0.179,188.107666,199.25,197.8,"[16, 15]",cartesian,15,300,5400,80,1,9cabfefb693c549bdf52eb2882af2b24ce819240,2021-02-26 17:28:55 +1100,manifests/restart.yaml,['2021-02-26 17:28:55: Run 158'],5400,5536320
,159,1995-01-01T00:00:00,1996-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output159,4.436,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart159,1.355,Andrew Kiss,2021-02-26T18:27:19,18175052,0,[],normalbw,92.58,0.29388888888888887,92.64341095890411,0.2940901826484018,0.38222222222222224,3286.3237469186524,35.4728276183229,203.11000000033528,252,216,24,0.158,162.140199,196.21,172.05,"[16, 15]",cartesian,15,300,5400,80,1,17fa80363dd23ef144d281dac2ec805ca1fdbfd0,2021-02-26 18:09:59 +1100,manifests/restart.yaml,['2021-02-26 18:09:58: Run 159'],5400,5571360
,160,1996-01-01T00:00:00,1997-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output160,4.443,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart160,1.355,Andrew Kiss,2021-02-26T19:15:09,18176413,0,[],normalbw,93.36,0.29638888888888887,93.16868852459017,0.29578153460837886,0.5008333333333335,2810.5588850174217,30.166345899305277,197.90000000037253,252,216,24,0.168,171.442669,192.25,182.2,"[16, 15]",cartesian,15,300,5400,80,1,5755519dd2561a0ed826e5a28c113bd5e73564de,2021-02-26 18:57:31 +1100,manifests/restart.yaml,['2021-02-26 18:57:31: Run 160'],5400,5606400
,161,1997-01-01T00:00:00,1998-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output161,4.44,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart161,1.355,Andrew Kiss,2021-02-26T19:50:55,18178203,0,[],normalbw,91.61,0.29083333333333333,91.67274657534246,0.2910325342465753,0.3052777777777778,3688.30568499534,40.23339348695151,201.75,252,216,24,0.161,163.716538,199.54,174.87,"[16, 15]",cartesian,15,300,5400,80,1,f8dced30ffbaf4e5a4c79fa589b797b4c372ae66,2021-02-26 19:33:40 +1100,manifests/restart.yaml,['2021-02-26 19:33:40: Run 161'],5400,5641440
,162,1998-01-01T00:00:00,1999-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_20,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/output162,4.444,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_20/restart162,1.355,Andrew Kiss,2021-02-26T21:05:10,18178954,0,[],normalbw,201.6,0.64,201.73808219178082,0.6404383561643836,0.5975,3909.818181818182,19.380664965880573,262.90000000037253,252,216,24,0.157,159.696285,197.88,170.49,"[16, 15]",cartesian,15,300,5400,80,1,8f864644ff899a10a2c04b8cbe1563a0aada586d,2021-02-26 20:47:59 +1100,manifests/restart.yaml,['2021-02-26 20:47:59: Run 162'],5400,5676480
