,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0
,142,1978-01-01T00:00:00,1979-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output142,4.443,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart142,1.354,Andrew Kiss,2021-02-26T04:14:45,18143851,0,[],normalbw,90.65,0.2877777777777778,90.7120890410959,0.2879748858447489,0.3158333333333333,3604.307409111827,39.7334847781859,192.53000000026077,252,216,24,0.146,145.934106,198.86,157.19,"[16, 15]",cartesian,15,300,5400,80,1,fe1fd7418047ee307eeb256c1f51957c801b774e,2021-02-26 03:57:48 +1100,manifests/restart.yaml,['2021-02-26 03:57:48: Run 142'],5400,4975680
,143,1979-01-01T00:00:00,1980-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output143,4.439,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart143,1.354,Andrew Kiss,2021-02-26T04:50:31,18144104,0,[],normalbw,90.3,0.2866666666666667,90.36184931506848,0.28686301369863015,0.30944444444444447,3635.56383970177,40.23339348695151,191.5,252,216,24,0.148,147.583355,200.52,159.23,"[16, 15]",cartesian,15,300,5400,80,1,d46408a5898c98199781b5456e8719a8e04b141d,2021-02-26 04:33:34 +1100,manifests/restart.yaml,['2021-02-26 04:33:34: Run 143'],5400,5010720
,144,1980-01-01T00:00:00,1981-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output144,4.438,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart144,1.354,Andrew Kiss,2021-02-26T05:26:19,18144319,0,[],normalbw,89.95,0.28555555555555556,89.7656762295082,0.2849704007285975,0.3111111111111111,3618.100558659218,40.30605806843862,191.80999999959022,252,216,24,0.142,141.473083,202.06,152.78,"[16, 15]",cartesian,15,300,5400,80,1,981f594bd20a0fe5bd16ba3f19c099579d9a75b8,2021-02-26 05:09:25 +1100,manifests/restart.yaml,['2021-02-26 05:09:25: Run 144'],5400,5045760
,145,1981-01-01T00:00:00,1982-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output145,4.438,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart145,1.355,Andrew Kiss,2021-02-26T06:01:45,18144467,0,[],normalbw,89.69,0.2847222222222222,89.75143150684931,0.28491723744292236,0.3058333333333333,3644.9746001881467,40.611882607242684,191.6699999999255,252,216,24,0.139,138.77077,199.22,149.92,"[16, 15]",cartesian,15,300,5400,80,1,b7c003356443ca9d015cce1f063b99c7f1527fff,2021-02-26 05:44:54 +1100,manifests/restart.yaml,['2021-02-26 05:44:54: Run 145'],5400,5080800
,146,1982-01-01T00:00:00,1983-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output146,4.445,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart146,1.354,Andrew Kiss,2021-02-26T06:37:25,18144673,0,[],normalbw,90.21,0.2863888888888889,90.27178767123287,0.28658504566210047,0.3080555555555555,3642.123364485981,40.34619739392428,192.45999999996275,252,216,24,0.141,139.92202,194.34,150.91,"[16, 15]",cartesian,15,300,5400,80,1,d7a2a9036be41ef0a69724c2a77fd84a2086f3bd,2021-02-26 06:20:32 +1100,manifests/restart.yaml,['2021-02-26 06:20:32: Run 146'],5400,5115840
,147,1983-01-01T00:00:00,1984-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output147,4.436,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart147,1.355,Andrew Kiss,2021-02-26T07:13:16,18144832,0,[],normalbw,91.61,0.29083333333333333,91.67274657534246,0.2910325342465753,0.3066666666666667,3679.7322175732215,40.139870954438834,191.62999999988824,252,216,24,0.158,159.649007,190.83,170.31,"[16, 15]",cartesian,15,300,5400,80,1,42bb45f423996e2a6582dc5237459c2e34774592,2021-02-26 06:56:02 +1100,manifests/restart.yaml,['2021-02-26 06:56:02: Run 147'],5400,5150880
,148,1984-01-01T00:00:00,1985-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output148,4.442,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart148,1.354,Andrew Kiss,2021-02-26T07:49:22,18145550,0,[],normalbw,90.47,0.2872222222222222,90.28461065573771,0.28663365209471764,0.31444444444444447,3608.775623268698,39.97110467728816,213.8300000000745,252,216,24,0.142,141.696356,200.95,153.09,"[16, 15]",cartesian,15,300,5400,80,1,44f674361149b7ff3de069110461540e99193574,2021-02-26 07:32:14 +1100,manifests/restart.yaml,['2021-02-26 07:32:14: Run 148'],5400,5185920
,149,1985-01-01T00:00:00,1986-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output149,4.434,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart149,1.355,Andrew Kiss,2021-02-26T08:25:19,18145856,0,[],normalbw,90.91,0.2886111111111111,90.97226712328766,0.2888087899543379,0.31055555555555553,3641.4575799721833,40.02821623690216,201.86000000033528,252,216,24,0.153,154.342457,194.86,165.27,"[16, 15]",cartesian,15,300,5400,80,1,bdaff06f8c6fc6cdbe387d2f5ad18fa1106ac0c7,2021-02-26 08:08:15 +1100,manifests/restart.yaml,['2021-02-26 08:08:15: Run 149'],5400,5220960
,150,1986-01-01T00:00:00,1987-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output150,4.436,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart150,1.354,Andrew Kiss,2021-02-26T09:02:20,18146156,0,[],normalbw,91.35,0.29,91.41256849315067,0.29019863013698627,0.3269444444444444,3553.6425033768573,38.87476921341646,196.48000000044703,252,216,24,0.141,140.691022,199.11,151.67,"[16, 15]",cartesian,15,300,5400,80,1,5578a82d3a9efe7a685089b9032914d20b181865,2021-02-26 08:45:12 +1100,manifests/restart.yaml,['2021-02-26 08:45:12: Run 150'],5400,5256000
,151,1987-01-01T00:00:00,1988-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output151,4.438,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart151,1.355,Andrew Kiss,2021-02-26T09:44:05,18146738,0,[],normalbw,90.56,0.2875,90.62202739726028,0.28769691780821915,0.4083333333333333,3123.5065868263473,34.46741014890138,198.95000000018626,252,216,24,0.15,149.462409,192.03,160.13,"[16, 15]",cartesian,15,300,5400,80,1,1e1ff28c28897ee9b336dafa8c78d72dba3b6830,2021-02-26 09:27:08 +1100,manifests/restart.yaml,['2021-02-26 09:27:08: Run 151'],5400,5291040
,152,1988-01-01T00:00:00,1989-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output152,4.444,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart152,1.355,Andrew Kiss,2021-02-26T12:57:35,18153457,0,[],normalbw,89.95,0.28555555555555556,89.7656762295082,0.2849704007285975,2.9394444444444447,669.3953488372093,7.457141492765388,192.839999999851,252,216,24,0.144,142.974319,192.52,153.55,"[16, 15]",cartesian,15,300,5400,80,1,09945e75dce97f34e094f3b0e4b6fd32625f328b,2021-02-26 12:40:45 +1100,manifests/restart.yaml,['2021-02-26 12:40:45: Run 152'],5400,5326080
,153,1989-01-01T00:00:00,1990-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output153,4.44,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart153,1.355,Andrew Kiss,2021-02-26T14:10:50,18159223,0,[],normalbw,93.54,0.29694444444444446,93.60406849315069,0.2971478310502283,0.923888888888889,1838.8750853242323,19.64524742275266,193.95000000018626,252,216,24,0.179,184.225321,188.02,194.1,"[16, 15]",cartesian,15,300,5400,80,1,85b416aceb7a21a7afac540741cc202b986e23db,2021-02-26 13:53:19 +1100,manifests/restart.yaml,['2021-02-26 13:53:19: Run 153'],5400,5361120
,154,1990-01-01T00:00:00,1991-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output154,4.434,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart154,1.355,Andrew Kiss,2021-02-26T14:55:48,18163673,0,[],normalbw,93.89,0.2980555555555556,93.95430821917809,0.29825970319634704,0.4513888888888889,3006.70719051149,32.0018022323936,197.05999999959022,252,216,24,0.165,168.777233,197.63,177.83,"[16, 15]",cartesian,15,300,5400,80,1,adf69840bce0da98ff9f8711a9e246298c46d467,2021-02-26 14:38:12 +1100,manifests/restart.yaml,['2021-02-26 14:38:12: Run 154'],5400,5396160
,155,1991-01-01T00:00:00,1992-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output155,4.435,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart155,1.355,Andrew Kiss,2021-02-26T15:49:12,18165843,0,[],normalbw,93.62,0.2972222222222222,93.68412328767124,0.297425799086758,0.5927777777777778,2524.5842696629215,26.947834713794617,192.20999999996275,252,216,24,0.171,176.230054,203.11,186.9,"[16, 15]",cartesian,15,300,5400,80,1,ee8c6fefde6f9a2adbe406c3c2d6286b8493b776,2021-02-26 15:31:41 +1100,manifests/restart.yaml,['2021-02-26 15:31:41: Run 155'],5400,5431200
,156,1992-01-01T00:00:00,1993-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output156,4.446,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart156,1.355,Andrew Kiss,2021-02-26T16:46:47,18168843,0,[],normalbw,94.5,0.3,94.3063524590164,0.29938524590163934,0.6597222222222223,2363.1837916063673,25.05858545036358,192.54999999981374,252,216,24,0.183,190.352104,194.8,201.56,"[16, 15]",cartesian,15,300,5400,80,1,fda682978b5cc0cac35315f880f3f7b9d8fb985a,2021-02-26 16:29:05 +1100,manifests/restart.yaml,['2021-02-26 16:29:05: Run 156'],5400,5466240
,157,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output157,4.437,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart157,1.355,Andrew Kiss,2021-02-26T17:27:54,18172417,0,[],normalbw,94.94,0.3013888888888889,95.00502739726026,0.30159531963470315,0.3838888888888889,3325.0166193757595,34.9983228305626,192.30999999959022,252,216,24,0.178,184.212466,195.67,194.98,"[16, 15]",cartesian,15,300,5400,80,1,c9d891979859dc63c8315ce98d7e2be630efee51,2021-02-26 17:10:09 +1100,manifests/restart.yaml,['2021-02-26 17:10:09: Run 157'],5400,5501280
,158,1994-01-01T00:00:00,1995-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output158,4.438,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart158,1.355,Andrew Kiss,2021-02-26T18:08:53,18174268,0,[],normalbw,93.01,0.29527777777777775,93.07370547945206,0.2954800228310502,0.3877777777777778,3268.021146807646,35.112184799917834,192.42999999970198,252,216,24,0.146,150.562695,216.82,158.17,"[16, 15]",cartesian,15,300,5400,80,1,5e63775be36ebfd7bdd20b4a52d9144795127516,2021-02-26 17:51:30 +1100,manifests/restart.yaml,['2021-02-26 17:51:30: Run 158'],5400,5536320
,159,1995-01-01T00:00:00,1996-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output159,4.434,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart159,1.355,Andrew Kiss,2021-02-26T18:56:27,18175852,0,[],normalbw,93.1,0.29555555555555557,93.16376712328767,0.2957579908675799,0.49722222222222223,2818.444288717589,30.252579685703555,192.4199999999255,252,216,24,0.168,171.76268,199.16,182.99,"[16, 15]",cartesian,15,300,5400,80,1,9b0a92f4fc714a6ad8e0fcf85267028a3174533f,2021-02-26 18:39:01 +1100,manifests/restart.yaml,['2021-02-26 18:39:01: Run 159'],5400,5571360
,160,1996-01-01T00:00:00,1997-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output160,4.442,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart160,1.355,Andrew Kiss,2021-02-26T19:33:25,18177331,0,[],normalbw,92.4,0.29333333333333333,92.21065573770493,0.29273224043715845,0.32277777777777783,3599.3507664562667,39.034000329578966,192.78000000026077,252,216,24,0.163,166.03651,194.04,177.05,"[16, 15]",cartesian,15,300,5400,80,1,657149fed2f58cbddb2dc62146771886c4f98c41,2021-02-26 19:16:09 +1100,manifests/restart.yaml,['2021-02-26 19:16:08: Run 160'],5400,5606400
,161,1997-01-01T00:00:00,1998-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output161,4.44,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart161,1.355,Andrew Kiss,2021-02-26T20:20:59,18178515,0,[],normalbw,95.9,0.30444444444444446,95.96568493150686,0.3046529680365297,0.48833333333333334,2903.209530483532,30.252579685703555,261.95000000018626,252,216,24,0.153,154.112922,197.18,165.17,"[16, 15]",cartesian,15,300,5400,80,1,398dc71321b8b4fc523d2c88fa7c7a2b04cc11fc,2021-02-26 20:03:52 +1100,manifests/restart.yaml,['2021-02-26 20:03:52: Run 161'],5400,5641440
,162,1998-01-01T00:00:00,1999-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_16,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/output162,4.443,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_16/restart162,1.355,Andrew Kiss,2021-02-26T21:21:43,18179943,0,[],normalbw,89.86,0.2852777777777778,89.92154794520548,0.2854731735159817,0.7269444444444444,2130.5993413830956,23.693979808726112,192.26999999955297,252,216,24,0.144,142.163002,188.88,152.98,"[16, 15]",cartesian,15,300,5400,80,1,069ba48e105261615ac96398ee18dd1f19ac69b4,2021-02-26 21:04:54 +1100,manifests/restart.yaml,['2021-02-26 21:04:54: Run 162'],5400,5676480
