,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0
,132,1968-01-01T00:00:00,1969-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output132,4.456,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart132,1.353,Andrew Kiss,2021-03-01T14:07:13,18294635,0,[],normalbw,91.96,0.29194444444444445,91.77155737704918,0.2913461976320583,,,,264.3899999996647,252,216,24,0.14,140.282781,202.61,151.67,"[16, 15]",cartesian,15,300,5400,80,1,8914b460e251a906bd39cd26cd2cff41db62b758,2021-03-01 13:50:15 +1100,,,4625280
,133,1969-01-01T00:00:00,1970-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output133,4.45,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart133,1.354,Andrew Kiss,2021-03-01T14:43:34,18295069,0,[],normalbw,91.79,0.29138888888888886,91.85286986301371,0.2915884703196347,0.31444444444444447,3636.247592847318,39.58774067996238,203.11000000033528,252,216,24,0.155,156.202545,197.44,167.42,"[16, 15]",cartesian,15,300,5400,80,1,3cf0b155cb39da2024f8f9581475e1d02030222a,2021-03-01 14:26:23 +1100,"manifests/input.yaml, manifests/restart.yaml",['2021-03-01 14:26:23: Run 133'],4660320
,134,1970-01-01T00:00:00,1971-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output134,4.45,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart134,1.354,Andrew Kiss,2021-03-01T15:19:57,18296063,0,[],normalbw,91.44,0.2902777777777778,91.5026301369863,0.290476598173516,0.31611111111111106,3619.063673843335,39.55147156344386,203.20999999996275,252,216,24,0.146,146.196677,197.11,157.3,"[16, 15]",cartesian,15,300,5400,80,1,fd4d47705303ff55baeff53041322dd252eb9c22,2021-03-01 15:02:54 +1100,manifests/restart.yaml,['2021-03-01 15:02:53: Run 134'],4695360
,135,1971-01-01T00:00:00,1972-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output135,4.449,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart135,1.354,Andrew Kiss,2021-03-01T15:41:10,18297178,0,[],normalbw,95.46,0.3030555555555556,95.52538356164384,0.3032631278538813,0.05055555555555552,6478.981932443047,67.82471517910287,261.45000000018626,252,216,24,0.17,174.608368,187.89,185.28,"[16, 15]",cartesian,15,300,5400,80,1,4976e7a4bce1225dd93528bd00d867ce0d854231,2021-03-01 15:23:33 +1100,manifests/restart.yaml,['2021-03-01 15:23:33: Run 135'],4730400
,136,1972-01-01T00:00:00,1973-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output136,4.458,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart136,1.354,Andrew Kiss,2021-03-01T16:15:34,18297812,0,[],normalbw,91.88,0.2916666666666667,91.6917213114754,0.2910689890710383,0.2816666666666667,3846.1395348837204,41.94642089680531,203.50999999977648,252,216,24,0.145,144.889785,195.17,155.38,"[16, 15]",cartesian,15,300,5400,80,1,670618882de07427393959042d280ac0c39e0bb0,2021-03-01 15:58:25 +1100,manifests/restart.yaml,['2021-03-01 15:58:25: Run 136'],4765440
,137,1973-01-01T00:00:00,1974-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output137,4.45,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart137,1.354,Andrew Kiss,2021-03-01T16:35:15,18299070,0,[],normalbw,95.64,0.3036111111111111,95.70550684931507,0.30381906392694064,0.024444444444444435,6996.86367485182,73.10826623454525,261.8099999995902,252,216,24,0.167,171.454638,191.76,181.91,"[16, 15]",cartesian,15,300,5400,80,1,1a5ba14770a204e47132e118b7be8343ee0e0384,2021-03-01 16:17:41 +1100,manifests/restart.yaml,['2021-03-01 16:17:41: Run 137'],4800480
,138,1974-01-01T00:00:00,1975-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output138,4.446,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart138,1.354,Andrew Kiss,2021-03-01T16:54:38,18299576,0,[],normalbw,93.19,0.29583333333333334,93.25382876712328,0.2960359589041096,0.027222222222222203,6923.143594153053,74.23977852364398,203.25999999977648,252,216,24,0.156,159.536528,200.39,170.52,"[16, 15]",cartesian,15,300,5400,80,1,0427ffcfa5a0794d6607b7c8842cdc00dc9f207a,2021-03-01 16:37:14 +1100,manifests/restart.yaml,['2021-03-01 16:37:14: Run 138'],4835520
,139,1975-01-01T00:00:00,1976-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output139,4.449,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart139,1.354,Andrew Kiss,2021-03-01T17:13:48,18299859,0,[],normalbw,95.03,0.3016666666666667,95.09508904109589,0.3018732876712329,0.017777777777777726,7139.645217391306,75.07901080260692,203.12000000011176,252,216,24,0.176,181.911378,191.0,192.91,"[16, 15]",cartesian,15,300,5400,80,1,f59c57b87620b94a6ff02de058437cc554a2bc56,2021-03-01 16:56:03 +1100,manifests/restart.yaml,['2021-03-01 16:56:03: Run 139'],4870560
,140,1976-01-01T00:00:00,1977-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output140,4.45,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart140,1.354,Andrew Kiss,2021-03-01T17:39:50,18300579,0,[],normalbw,92.75,0.29444444444444445,92.55993852459017,0.29384107468123866,0.13944444444444443,5130.345710627401,55.42728087772482,208.45999999996275,252,216,24,0.157,159.51399,190.59,170.34,"[16, 15]",cartesian,15,300,5400,80,1,fed2d3ca79d6c11b9e957595fb4df68a836a5987,2021-03-01 17:22:33 +1100,manifests/restart.yaml,['2021-03-01 17:22:33: Run 140'],4905600
,141,1977-01-01T00:00:00,1978-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output141,4.439,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart141,1.354,Andrew Kiss,2021-03-01T18:06:15,18301365,0,[],normalbw,90.12,0.2861111111111111,90.18172602739726,0.2863070776255708,0.15416666666666667,4912.535015772871,54.47373023532994,203.29000000003725,252,216,24,0.145,143.310338,193.33,154.05,"[16, 15]",cartesian,15,300,5400,80,1,8671e1ca6349d789d70b9901cfad38edff449cbf,2021-03-01 17:49:24 +1100,manifests/restart.yaml,['2021-03-01 17:49:24: Run 141'],4940640
,142,1978-01-01T00:00:00,1979-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output142,4.443,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart142,1.354,Andrew Kiss,2021-03-01T18:25:19,18302055,0,[],normalbw,91.79,0.29138888888888886,91.85286986301371,0.2915884703196347,0.026388888888888906,6932.39160839161,75.47278183828492,203.26999999955297,252,216,24,0.159,161.356904,194.72,172.37,"[16, 15]",cartesian,15,300,5400,80,1,d2d0770a66e788386b285b4738e57cb88c531614,2021-03-01 18:08:09 +1100,manifests/restart.yaml,['2021-03-01 18:08:09: Run 142'],4975680
,143,1979-01-01T00:00:00,1980-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output143,4.435,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart143,1.354,Andrew Kiss,2021-03-01T18:44:00,18302447,0,[],normalbw,90.3,0.2866666666666667,90.36184931506848,0.28686301369863015,0.0247222222222222,6959.78590544157,77.02128672881173,203.28000000026077,252,216,24,0.141,141.788563,204.62,152.37,"[16, 15]",cartesian,15,300,5400,80,1,018d74a42e264025ffbd95b51710325044e283b1,2021-03-01 18:27:06 +1100,manifests/restart.yaml,['2021-03-01 18:27:06: Run 143'],5010720
,144,1980-01-01T00:00:00,1981-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output144,4.44,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart144,1.354,Andrew Kiss,2021-03-01T19:02:42,18302772,0,[],normalbw,94.41,0.2997222222222222,94.2165368852459,0.2991080373406193,0.011944444444444424,7270.07486631016,77.16346945722475,261.910000000149,252,216,24,0.161,165.63043,208.18,177.76,"[16, 15]",cartesian,15,300,5400,80,1,9c65b05160bae24a58535e3afa2dbaee91c9ab94,2021-03-01 18:45:15 +1100,manifests/restart.yaml,['2021-03-01 18:45:15: Run 144'],5045760
,145,1981-01-01T00:00:00,1982-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output145,4.437,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart145,1.354,Andrew Kiss,2021-03-01T19:38:00,18303141,0,[],normalbw,91.17,0.28944444444444445,91.23244520547945,0.28964269406392695,0.2988888888888889,3719.116147308782,40.765279708686464,200.01999999955297,252,216,24,0.15,150.47122,197.25,161.75,"[16, 15]",cartesian,15,300,5400,80,1,79215fbdf4e4e585a99a4a8ff3c0f7c7b3702620,2021-03-01 19:20:57 +1100,manifests/restart.yaml,['2021-03-01 19:20:57: Run 145'],5080800
,146,1982-01-01T00:00:00,1983-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output146,4.445,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart146,1.354,Andrew Kiss,2021-03-01T20:13:13,18303809,0,[],normalbw,90.21,0.2863888888888889,90.27178767123287,0.28658504566210047,0.3005555555555556,3688.662565073355,40.86174274633125,206.37999999988824,252,216,24,0.142,141.287878,198.46,152.57,"[16, 15]",cartesian,15,300,5400,80,1,5275abbaf3ce81b86d6877f28d308b6fe44877b9,2021-03-01 19:56:20 +1100,manifests/restart.yaml,['2021-03-01 19:56:20: Run 146'],5115840
,147,1983-01-01T00:00:00,1984-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output147,4.433,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart147,1.355,Andrew Kiss,2021-03-01T20:51:36,18304995,0,[],normalbw,108.85,0.34555555555555556,108.92455479452055,0.34579223744292237,0.29416666666666663,4083.6474164133742,37.490604612678226,196.30999999959022,252,216,24,0.297,359.659419,199.63,370.81,"[16, 15]",cartesian,15,300,5400,80,1,f53a7caa6d17d7d15ff08224893c5881e1c58558,2021-03-01 20:31:04 +1100,manifests/restart.yaml,['2021-03-01 20:31:04: Run 147'],5150880
,148,1984-01-01T00:00:00,1985-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output148,4.443,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart148,1.354,Andrew Kiss,2021-03-01T21:33:51,18306155,0,[],normalbw,128.36,0.4075,128.09696721311477,0.40666495901639343,0.29666666666666675,4374.873372781065,34.15282553491367,198.29000000003725,252,216,24,0.405,577.773881,192.89,588.69,"[16, 15]",cartesian,15,300,5400,80,1,7c1d8a8400767d4aab1ede4371661e6040cc39d9,2021-03-01 21:09:43 +1100,manifests/restart.yaml,['2021-03-01 21:09:43: Run 148'],5185920
,149,1985-01-01T00:00:00,1986-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output149,4.429,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart149,1.354,Andrew Kiss,2021-03-01T22:09:31,18308003,0,[],normalbw,92.22,0.2927777777777778,92.28316438356164,0.2929783105022831,0.30166666666666664,3723.27476635514,40.34619739392428,201.45999999996275,252,216,24,0.163,165.978832,194.34,176.98,"[16, 15]",cartesian,15,300,5400,80,1,54e678c2a93d4eb1a1ad2af0fcd11597c564f062,2021-03-01 21:52:15 +1100,manifests/restart.yaml,['2021-03-01 21:52:15: Run 149'],5220960
,150,1986-01-01T00:00:00,1987-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output150,4.436,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart150,1.354,Andrew Kiss,2021-03-01T22:37:22,18309892,0,[],normalbw,91.79,0.29138888888888886,91.85286986301371,0.2915884703196347,0.1727777777777778,4746.053859964093,51.67017499880188,261.71999999973923,252,216,24,0.145,144.152597,194.87,155.06,"[16, 15]",cartesian,15,300,5400,80,1,9ac354f98957b6a94418eaca440de15c38d296e3,2021-03-01 22:20:28 +1100,manifests/restart.yaml,['2021-03-01 22:20:28: Run 150'],5256000
,151,1987-01-01T00:00:00,1988-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicev_0.9,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicev_0.9/output151,4.437,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_albicev_0.9/restart151,1.355,Andrew Kiss,2021-03-01T22:58:59,18310731,0,[],normalbw,108.41,0.3441666666666667,108.48425342465752,0.344402397260274,0.016111111111111076,7221.76098689283,66.56967033384576,203.17999999970198,252,216,24,0.291,349.822915,196.45,360.55,"[16, 15]",cartesian,15,300,5400,80,1,30f3d5bbbcc211cc8deff109d1e2cb5927263d59,2021-03-01 22:38:39 +1100,manifests/restart.yaml,['2021-03-01 22:38:39: Run 151'],5291040
