,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0
,132,1968-01-01T00:00:00,1969-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_dragio_0.004,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_dragio_0.004/output132,4.46,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_dragio_0.004/restart132,1.353,Andrew Kiss,2021-03-01T14:25:15,18294643,0,[],normalbw,93.97,0.29833333333333334,93.77743852459017,0.2977219945355191,,,,262.29999999981374,252,216,24,0.165,168.798597,193.66,179.74,"[16, 15]",cartesian,15,300,5400,80,1,f88ee28fb4406860be7711587c76516055188a86,2021-03-01 14:07:56 +1100,,,4625280
,133,1969-01-01T00:00:00,1970-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_dragio_0.004,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_dragio_0.004/output133,4.454,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_dragio_0.004/restart133,1.354,Andrew Kiss,2021-03-01T15:02:16,18295663,0,[],normalbw,92.22,0.2927777777777778,92.28316438356164,0.2929783105022831,0.3241666666666666,3587.4867176947323,38.87476921341646,192.50999999977648,252,216,24,0.154,155.650895,197.14,166.63,"[16, 15]",cartesian,15,300,5400,80,1,a3ebaa8c72e804f878bfed608c9bf7d7ed8c6916,2021-03-01 14:44:59 +1100,"manifests/input.yaml, manifests/restart.yaml",['2021-03-01 14:44:58: Run 133'],4660320
,134,1970-01-01T00:00:00,1971-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_dragio_0.004,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_dragio_0.004/output134,4.453,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_dragio_0.004/restart134,1.354,Andrew Kiss,2021-03-01T15:38:26,18296522,0,[],normalbw,94.76,0.30083333333333334,94.82490410958904,0.30103938356164384,0.3019444444444444,3772.9327188940097,39.7884158631327,261.910000000149,252,216,24,0.165,168.392686,191.69,174.75,"[16, 15]",cartesian,15,300,5400,80,1,3c3779133cd1e2f8bb951bd94b8b6ef61c541453,2021-03-01 15:21:02 +1100,manifests/restart.yaml,['2021-03-01 15:21:02: Run 134'],4695360
,135,1971-01-01T00:00:00,1972-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_dragio_0.004,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_dragio_0.004/output135,4.451,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_dragio_0.004/restart135,1.354,Andrew Kiss,2021-03-01T15:56:58,18297769,0,[],normalbw,91.0,0.28888888888888886,91.06232876712329,0.2890867579908675,0.020000000000000018,7070.503597122302,77.6446604523363,203.23000000044703,252,216,24,0.145,143.854566,185.85,154.2,"[16, 15]",cartesian,15,300,5400,80,1,d5de40d02a60b2d10c6545773e3b96b289b1d071,2021-03-01 15:39:54 +1100,manifests/restart.yaml,['2021-03-01 15:39:54: Run 135'],4730400
,136,1972-01-01T00:00:00,1973-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_dragio_0.004,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_dragio_0.004/output136,4.46,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_dragio_0.004/restart136,1.354,Andrew Kiss,2021-03-01T16:15:56,18298401,0,[],normalbw,93.1,0.29555555555555557,92.9092213114754,0.2949499089253188,0.02055555555555555,7068.4007029876975,76.07857006239557,262.09999999962747,252,216,24,0.143,143.717492,197.21,154.84,"[16, 15]",cartesian,15,300,5400,80,1,43d30d5d3493bed1e5e5827d5ba0bfe8cfdfb816,2021-03-01 15:58:46 +1100,manifests/restart.yaml,['2021-03-01 15:58:46: Run 136'],4765440
,137,1973-01-01T00:00:00,1974-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_dragio_0.004,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_dragio_0.004/output137,4.453,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_dragio_0.004/restart137,1.354,Andrew Kiss,2021-03-01T16:36:21,18299080,0,[],normalbw,92.66,0.2941666666666667,92.72346575342465,0.29436815068493155,0.0461111111111111,6535.366530612244,70.48233667183506,222.6699999999255,252,216,24,0.16,161.902009,189.9,172.56,"[16, 15]",cartesian,15,300,5400,80,1,175c9b2dc773cbd3d8d054f845556eb0ac76fc50,2021-03-01 16:19:03 +1100,manifests/restart.yaml,['2021-03-01 16:19:03: Run 137'],4800480
,138,1974-01-01T00:00:00,1975-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_dragio_0.004,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_dragio_0.004/output138,4.449,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_dragio_0.004/restart138,1.354,Andrew Kiss,2021-03-01T16:54:25,18299594,0,[],normalbw,92.05,0.2922222222222222,92.11304794520548,0.29242237442922375,0.00888888888888889,7336.826568265683,79.65024208763649,203.25999999977648,252,216,24,0.15,150.910077,200.91,162.14,"[16, 15]",cartesian,15,300,5400,80,1,53fca0231e052b2a3c26b1697dcaaf5dfe2ce9d7,2021-03-01 16:37:14 +1100,manifests/restart.yaml,['2021-03-01 16:37:14: Run 138'],4835520
,139,1975-01-01T00:00:00,1976-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_dragio_0.004,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_dragio_0.004/output139,4.451,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_dragio_0.004/restart139,1.354,Andrew Kiss,2021-03-01T17:13:31,18299844,0,[],normalbw,93.62,0.2972222222222222,93.68412328767124,0.297425799086758,0.021111111111111136,7058.261780104711,75.34106668673468,211.54999999981374,252,216,24,0.166,170.113132,190.52,180.9,"[16, 15]",cartesian,15,300,5400,80,1,a4adaaa9386618fee7e81524361ab0f4bc4f5267,2021-03-01 16:56:03 +1100,manifests/restart.yaml,['2021-03-01 16:56:03: Run 139'],4870560
,140,1976-01-01T00:00:00,1977-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_dragio_0.004,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_dragio_0.004/output140,4.452,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_dragio_0.004/restart140,1.354,Andrew Kiss,2021-03-01T17:34:20,18300571,0,[],normalbw,93.62,0.2972222222222222,93.42815573770493,0.29661316029143897,0.04972222222222222,6476.1953562850285,69.3173840920786,203.36000000033528,252,216,24,0.166,170.076074,187.88,180.91,"[16, 15]",cartesian,15,300,5400,80,1,27ed86e8bc5961c394b8004aa3588d946a165da1,2021-03-01 17:16:53 +1100,manifests/restart.yaml,['2021-03-01 17:16:52: Run 140'],4905600
,141,1977-01-01T00:00:00,1978-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_dragio_0.004,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_dragio_0.004/output141,4.442,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_dragio_0.004/restart141,1.354,Andrew Kiss,2021-03-01T18:06:25,18301230,0,[],normalbw,91.0,0.28888888888888886,91.06232876712329,0.2890867579908675,0.24583333333333335,4084.3636363636365,44.85239606389504,213.0800000000745,252,216,24,0.144,143.87072,198.78,154.56,"[16, 15]",cartesian,15,300,5400,80,1,c74f45de6479d3ccb19914270a3d4a005133d229,2021-03-01 17:49:28 +1100,manifests/restart.yaml,['2021-03-01 17:49:28: Run 141'],4940640
