,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0
,132,1968-01-01T00:00:00,1969-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_chio_0.003,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_chio_0.003/output132,4.482,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_chio_0.003/restart132,1.353,Andrew Kiss,2021-03-09T17:33:43,18807472,0,[],normalbw,92.14,0.2925,91.95118852459017,0.29190061475409834,,,,265.70000000018626,252,216,24,0.144,143.69479,192.86,152.86,"[16, 15]",cartesian,15,300,5400,80,1,c94690f915a7cd7124dcd8fd548fa140d96bdb54,2021-03-09 17:16:44 +1100,,,4625280
,133,1969-01-01T00:00:00,1970-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_chio_0.003,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_chio_0.003/output133,4.481,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_chio_0.003/restart133,1.354,Andrew Kiss,2021-03-09T17:54:09,18808557,0,[],normalbw,94.33,0.29944444444444446,94.3946095890411,0.29964954337899546,0.0411111111111111,6647.725938009788,70.424847000814,202.25999999977648,252,216,24,0.19,198.457398,185.12,209.65,"[16, 15]",cartesian,15,300,5400,80,1,4e342d949eb1ede09ac44269d002d1f4435e319c,2021-03-09 17:36:26 +1100,"manifests/input.yaml, manifests/restart.yaml",['2021-03-09 17:36:26: Run 133'],4660320
,134,1970-01-01T00:00:00,1971-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_chio_0.003,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_chio_0.003/output134,4.483,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_chio_0.003/restart134,1.354,Andrew Kiss,2021-03-09T18:14:58,18809488,0,[],normalbw,91.17,0.28944444444444445,91.23244520547945,0.28964269406392695,0.057499999999999996,6306.715772618095,69.12799233226417,203.03000000026077,252,216,24,0.139,140.357954,199.38,150.58,"[16, 15]",cartesian,15,300,5400,80,1,7d385975883d29c4aeb26d95b1418fb8230d0881,2021-03-09 17:57:54 +1100,manifests/restart.yaml,['2021-03-09 17:57:54: Run 134'],4695360
,135,1971-01-01T00:00:00,1972-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_chio_0.003,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_chio_0.003/output135,4.484,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_chio_0.003/restart135,1.354,Andrew Kiss,2021-03-09T18:36:32,18809936,0,[],normalbw,95.64,0.3036111111111111,95.70550684931507,0.30381906392694064,0.055833333333333346,6385.854714064915,66.72400496367692,202.5800000000745,252,216,24,0.181,189.836826,189.09,199.85,"[16, 15]",cartesian,15,300,5400,80,1,7d71276ad5560ff0bf6112d48883b38cd87ed669,2021-03-09 18:18:48 +1100,manifests/restart.yaml,['2021-03-09 18:18:48: Run 135'],4730400
,136,1972-01-01T00:00:00,1973-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_chio_0.003,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_chio_0.003/output136,4.493,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_chio_0.003/restart136,1.354,Andrew Kiss,2021-03-09T18:58:14,18810696,0,[],normalbw,91.7,0.2911111111111111,91.51209016393443,0.29051457194899816,0.0705555555555556,6085.1612903225805,66.4957087027697,201.0,252,216,24,0.145,145.58489,190.93,156.39,"[16, 15]",cartesian,15,300,5400,80,1,ebad94103d636b3ce1e56397cfb3e8dcf9c6d013,2021-03-09 18:41:16 +1100,manifests/restart.yaml,['2021-03-09 18:41:16: Run 136'],4765440
,137,1973-01-01T00:00:00,1974-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_chio_0.003,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_chio_0.003/output137,4.484,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_chio_0.003/restart137,1.354,Andrew Kiss,2021-03-09T19:18:25,18811551,0,[],normalbw,91.61,0.29083333333333333,91.67274657534246,0.2910325342465753,0.04555555555555557,6536.006606110652,71.29716137324355,201.67999999970198,252,216,24,0.155,157.214932,192.5,168.31,"[16, 15]",cartesian,15,300,5400,80,1,eea88a81a5dbaf7c843de5334089b04fdd9c8fb9,2021-03-09 19:01:12 +1100,manifests/restart.yaml,['2021-03-09 19:01:12: Run 137'],4800480
,138,1974-01-01T00:00:00,1975-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_chio_0.003,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_chio_0.003/output138,4.48,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_chio_0.003/restart138,1.354,Andrew Kiss,2021-03-09T19:38:01,18811983,0,[],normalbw,93.1,0.29555555555555557,93.16376712328767,0.2957579908675799,0.03111111111111109,6840.0,73.41910069982819,203.32000000029802,252,216,24,0.163,167.286344,193.92,178.29,"[16, 15]",cartesian,15,300,5400,80,1,8bdd3ba2c2bb96c3ba309573e81aacb35f114267,2021-03-09 19:20:34 +1100,manifests/restart.yaml,['2021-03-09 19:20:34: Run 138'],4835520
,139,1975-01-01T00:00:00,1976-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_chio_0.003,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_chio_0.003/output139,4.483,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_chio_0.003/restart139,1.354,Andrew Kiss,2021-03-09T19:58:59,18812705,0,[],normalbw,94.94,0.3013888888888889,95.00502739726026,0.30159531963470315,0.048055555555555574,6520.521462639109,68.63343594832905,228.30999999959022,252,216,24,0.164,170.211214,185.28,180.46,"[16, 15]",cartesian,15,300,5400,80,1,6a3cbdc8ed09e5b7e6b153dbf5e1efe80b17d266,2021-03-09 19:41:25 +1100,manifests/restart.yaml,['2021-03-09 19:41:25: Run 139'],4870560
,140,1976-01-01T00:00:00,1977-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_chio_0.003,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_chio_0.003/output140,4.484,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_chio_0.003/restart140,1.354,Andrew Kiss,2021-03-09T20:16:55,18813388,0,[],normalbw,90.39,0.28694444444444445,90.20477459016394,0.28635644353369766,0.011944444444444424,7258.081784386618,80.46227948978267,203.25999999977648,252,216,24,0.14,140.354571,191.5,151.11,"[16, 15]",cartesian,15,300,5400,80,1,bdc81f48da0ac12fc2e64caf49a7b0b83316ba9b,2021-03-09 19:59:59 +1100,manifests/restart.yaml,['2021-03-09 19:59:59: Run 140'],4905600
,141,1977-01-01T00:00:00,1978-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_chio_0.003,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_chio_0.003/output141,4.475,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_chio_0.003/restart141,1.354,Andrew Kiss,2021-03-09T20:34:56,18814255,0,[],normalbw,91.17,0.28944444444444445,91.23244520547945,0.28964269406392695,0.010833333333333306,7286.852913968549,79.8712880878797,201.26999999955297,252,216,24,0.144,144.437148,191.29,154.15,"[16, 15]",cartesian,15,300,5400,80,1,9c1e03bdd2b952f522aed6585e8c541765c153c1,2021-03-09 20:17:48 +1100,manifests/restart.yaml,['2021-03-09 20:17:48: Run 141'],4940640
