,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0
,132,1968-01-01T00:00:00,1969-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicei_0.36,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicei_0.36/output132,4.453,,,Andrew Kiss,2021-03-01T14:07:24,18294630,0,[],normalbw,92.92,0.295,92.72959016393443,0.2943954918032787,,,,264.4900000002235,252,216,24,0.143,142.916439,199.59,153.97,"[16, 15]",cartesian,15,300,5400,80,1,e8dc36cd4a4cccaf53756773dcc8c556e0a8364e,2021-03-01 13:50:24 +1100,,,4625280
,133,1969-01-01T00:00:00,1970-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicei_0.36,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicei_0.36/output133,4.446,,,Andrew Kiss,2021-03-01T14:43:29,18295074,0,[],normalbw,91.53,0.29055555555555557,91.59269178082192,0.2907545662100457,0.3108333333333333,3652.744572748268,39.88030596905217,203.3300000000745,252,216,24,0.155,156.294504,194.78,167.31,"[16, 15]",cartesian,15,300,5400,80,1,16ab408aeaa6179bb23b7b507d1787348bba7e19,2021-03-01 14:26:25 +1100,"manifests/input.yaml, manifests/restart.yaml",['2021-03-01 14:26:25: Run 133'],4660320
,134,1970-01-01T00:00:00,1971-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicei_0.36,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicei_0.36/output134,4.445,,,Andrew Kiss,2021-03-01T15:20:09,18296061,0,[],normalbw,92.58,0.29388888888888887,92.64341095890411,0.2940901826484018,0.3172222222222223,3635.86909090909,39.24584655590815,261.9900000002235,252,216,24,0.145,144.543302,190.57,155.56,"[16, 15]",cartesian,15,300,5400,80,1,83297b2a26ba3fe6387def0fb905bc91a6dd99f8,2021-03-01 15:03:08 +1100,manifests/restart.yaml,['2021-03-01 15:03:08: Run 134'],4695360
,135,1971-01-01T00:00:00,1972-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicei_0.36,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicei_0.36/output135,4.443,,,Andrew Kiss,2021-03-01T15:40:55,18297181,0,[],normalbw,93.62,0.2972222222222222,93.68412328767124,0.297425799086758,0.04888888888888887,6491.788121990369,69.29443212118616,203.21999999973923,252,216,24,0.168,172.848256,193.13,185.35,"[16, 15]",cartesian,15,300,5400,80,1,954bfdf124dc97228bc37ef44c7a73928de1d771,2021-03-01 15:23:23 +1100,manifests/restart.yaml,['2021-03-01 15:23:23: Run 135'],4730400
,136,1972-01-01T00:00:00,1973-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicei_0.36,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicei_0.36/output136,4.453,,,Andrew Kiss,2021-03-01T16:07:10,18297801,0,[],normalbw,91.88,0.2916666666666667,91.6917213114754,0.2910689890710383,0.14583333333333331,5040.274285714286,54.96978586095629,213.65000000037253,252,216,24,0.144,145.005141,200.76,156.14,"[16, 15]",cartesian,15,300,5400,80,1,87c03244309b240990583dc01555db570840914d,2021-03-01 15:49:59 +1100,manifests/restart.yaml,['2021-03-01 15:49:59: Run 136'],4765440
,137,1973-01-01T00:00:00,1974-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicei_0.36,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicei_0.36/output137,4.445,,,Andrew Kiss,2021-03-01T16:34:26,18298696,0,[],normalbw,95.46,0.3030555555555556,95.52538356164384,0.3032631278538813,0.15138888888888885,5041.408312958435,52.7755882781161,261.7599999997765,252,216,24,0.157,159.297289,192.43,169.37,"[16, 15]",cartesian,15,300,5400,80,1,a2895fecfdb2eab558f093d85dc232261450e604,2021-03-01 16:17:06 +1100,manifests/restart.yaml,['2021-03-01 16:17:05: Run 137'],4800480
,138,1974-01-01T00:00:00,1975-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicei_0.36,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicei_0.36/output138,4.441,,,Andrew Kiss,2021-03-01T16:53:37,18299546,0,[],normalbw,94.33,0.29944444444444446,94.3946095890411,0.29964954337899546,0.020277777777777783,7080.89661164205,75.0137814274526,203.11000000033528,252,216,24,0.167,172.573108,196.67,182.99,"[16, 15]",cartesian,15,300,5400,80,1,a3e98df3b827987c8b5a1f865c0227feeaa4807e,2021-03-01 16:36:02 +1100,manifests/restart.yaml,['2021-03-01 16:36:02: Run 138'],4835520
,139,1975-01-01T00:00:00,1976-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicei_0.36,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicei_0.36/output139,4.443,,,Andrew Kiss,2021-03-01T17:12:56,18299831,0,[],normalbw,94.06,0.2986111111111111,94.12442465753425,0.2988156392694064,0.023333333333333317,7011.893011216567,74.4959986393425,203.11000000033528,252,216,24,0.171,176.643732,194.36,187.27,"[16, 15]",cartesian,15,300,5400,80,1,c27c38e303f114ae7ff21bcbb474d0bcf36c7ced,2021-03-01 16:55:22 +1100,manifests/restart.yaml,['2021-03-01 16:55:22: Run 139'],4870560
,140,1976-01-01T00:00:00,1977-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicei_0.36,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicei_0.36/output140,4.444,,,Andrew Kiss,2021-03-01T17:31:58,18300565,0,[],normalbw,92.22,0.2927777777777778,92.03102459016394,0.29217782331511843,0.024444444444444435,6977.064798598949,75.81209521103867,220.28000000026077,252,216,24,0.155,156.778442,190.9,167.75,"[16, 15]",cartesian,15,300,5400,80,1,0c6e09e43833672edfef409c20ef87028bef31a5,2021-03-01 17:14:47 +1100,manifests/restart.yaml,['2021-03-01 17:14:47: Run 140'],4905600
,141,1977-01-01T00:00:00,1978-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_albicei_0.36,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicei_0.36/output141,4.434,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_albicei_0.36/restart141,1.354,Andrew Kiss,2021-03-01T17:58:15,18301197,0,[],normalbw,94.24,0.2991666666666667,94.30454794520547,0.2993715753424658,0.13888888888888884,5163.180722891566,54.75007128915533,207.50999999977648,252,216,24,0.172,177.745885,201.38,184.26,"[16, 15]",cartesian,15,300,5400,80,1,869ae49b84ac1bee3fc0be8e7f5765b153faf237,2021-03-01 17:40:38 +1100,manifests/restart.yaml,['2021-03-01 17:40:37: Run 141'],4940640
