,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0
,142,1978-01-01T00:00:00,1979-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output142,4.446,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart142,1.354,Andrew Kiss,2021-02-26T04:18:47,18143893,0,[],normalbw,90.04,0.28583333333333333,90.10167123287671,0.2860291095890411,0.3163888888888889,3588.309963099631,39.82512104381824,194.70999999996275,252,216,24,0.142,141.469669,203.57,153.31,"[16, 15]",cartesian,15,300,5400,80,1,5d714bfe3ce4f45e853e344c8b8031c315b559cb,2021-02-26 04:01:54 +1100,manifests/restart.yaml,['2021-02-26 04:01:54: Run 142'],5400,4975680
,143,1979-01-01T00:00:00,1980-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output143,4.443,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart143,1.354,Andrew Kiss,2021-02-26T04:54:16,18144147,0,[],normalbw,90.47,0.2872222222222222,90.53196575342466,0.28741894977168947,0.30416666666666664,3671.4927195866603,40.55465590558852,199.5800000000745,252,216,24,0.142,141.17704,206.16,153.21,"[16, 15]",cartesian,15,300,5400,80,1,e4631142fb34ac9ff3ddb721dea2805189feda2a,2021-02-26 04:37:16 +1100,manifests/restart.yaml,['2021-02-26 04:37:16: Run 143'],5400,5010720
,144,1980-01-01T00:00:00,1981-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output144,4.44,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart144,1.354,Andrew Kiss,2021-02-26T05:29:44,18144340,0,[],normalbw,90.74,0.28805555555555556,90.55405737704918,0.2874652777777778,0.3030555555555556,3684.1804511278187,40.6848744036683,199.05999999959022,252,216,24,0.148,148.724669,208.67,159.38,"[16, 15]",cartesian,15,300,5400,80,1,cd75d8fe43bed3ee7bf553b465521386d5f06290,2021-02-26 05:12:42 +1100,manifests/restart.yaml,['2021-02-26 05:12:42: Run 144'],5400,5045760
,145,1981-01-01T00:00:00,1982-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output145,4.441,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart145,1.355,Andrew Kiss,2021-02-26T06:05:42,18144487,0,[],normalbw,90.12,0.2861111111111111,90.18172602739726,0.2863070776255708,0.31333333333333335,3608.1408711770164,40.009667480536585,201.04000000003725,252,216,24,0.142,141.655763,200.47,153.21,"[16, 15]",cartesian,15,300,5400,80,1,a3b64a95c82a64312923fc9a7e6aa2fc786156ad,2021-02-26 05:48:47 +1100,manifests/restart.yaml,['2021-02-26 05:48:47: Run 145'],5400,5080800
,146,1982-01-01T00:00:00,1983-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output146,4.447,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart146,1.354,Andrew Kiss,2021-02-26T06:41:46,18144696,0,[],normalbw,90.39,0.28694444444444445,90.45191095890411,0.28714098173515984,0.3141666666666667,3608.916820702402,39.8987349459325,192.410000000149,252,216,24,0.143,142.292671,198.3,153.59,"[16, 15]",cartesian,15,300,5400,80,1,b70be106769372bc94fe4fe33492a977ccab1570,2021-02-26 06:24:51 +1100,manifests/restart.yaml,['2021-02-26 06:24:51: Run 146'],5400,5115840
,147,1983-01-01T00:00:00,1984-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output147,4.439,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart147,1.355,Andrew Kiss,2021-02-26T07:17:12,18144885,0,[],normalbw,90.21,0.2863888888888889,90.27178767123287,0.28658504566210047,0.3041666666666666,3666.107243650047,40.611882607242684,200.30999999959022,252,216,24,0.14,139.662746,206.43,151.42,"[16, 15]",cartesian,15,300,5400,80,1,6e461e9e0190094e9c127a2c5485ef65fe38cf62,2021-02-26 07:00:16 +1100,manifests/restart.yaml,['2021-02-26 07:00:16: Run 147'],5400,5150880
,148,1984-01-01T00:00:00,1985-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output148,4.444,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart148,1.354,Andrew Kiss,2021-02-26T07:52:47,18145648,0,[],normalbw,90.56,0.2875,90.3744262295082,0.2869108606557377,0.3055555555555556,3664.8168618266977,40.551481372836605,192.87000000011176,252,216,24,0.142,142.416422,203.56,154.3,"[16, 15]",cartesian,15,300,5400,80,1,d8698ab18998f682819388afaf6376c205445501,2021-02-26 07:35:49 +1100,manifests/restart.yaml,['2021-02-26 07:35:49: Run 148'],5400,5185920
,149,1985-01-01T00:00:00,1986-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output149,4.437,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart149,1.355,Andrew Kiss,2021-02-26T08:30:11,18145891,0,[],normalbw,92.14,0.2925,92.20310958904109,0.2927003424657534,0.3308333333333333,3547.636363636364,38.47632015285114,197.62999999988824,252,216,24,0.155,155.960493,189.33,166.43,"[16, 15]",cartesian,15,300,5400,80,1,f714694d25192ea9b5e5bccceeb1d620c6414e0c,2021-02-26 08:12:56 +1100,manifests/restart.yaml,['2021-02-26 08:12:56: Run 149'],5400,5220960
,150,1986-01-01T00:00:00,1987-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output150,4.437,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart150,1.355,Andrew Kiss,2021-02-26T09:18:24,18146217,0,[],normalbw,91.17,0.28944444444444445,91.23244520547945,0.28964269406392695,0.5141666666666667,2722.8095402696163,29.844750232629778,261.6699999999255,252,216,24,0.141,139.77708,198.62,151.08,"[16, 15]",cartesian,15,300,5400,80,1,5c7b493e63743dea8644411eeecb3b01cdab5762,2021-02-26 09:01:34 +1100,manifests/restart.yaml,['2021-02-26 09:01:34: Run 150'],5400,5256000
,151,1987-01-01T00:00:00,1988-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output151,4.44,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart151,1.355,Andrew Kiss,2021-02-26T09:54:34,18147360,0,[],normalbw,90.74,0.28805555555555556,90.8021506849315,0.2882528538812785,0.3147222222222222,3612.873732718894,39.7884158631327,192.46999999973923,252,216,24,0.149,148.891432,196.94,160.16,"[16, 15]",cartesian,15,300,5400,80,1,78d4ceedc3e425b2fc5ac7bf7b40315ef7ac92c4,2021-02-26 09:37:36 +1100,manifests/restart.yaml,['2021-02-26 09:37:36: Run 151'],5400,5291040
,152,1988-01-01T00:00:00,1989-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output152,4.446,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart152,1.355,Andrew Kiss,2021-02-26T13:16:53,18153472,0,[],normalbw,95.38,0.30277777777777776,95.18454918032786,0.3021573315118397,3.069166666666667,678.8723947606886,7.132170090699907,192.79999999981374,252,216,24,0.183,191.602816,193.02,202.49,"[16, 15]",cartesian,15,300,5400,80,1,39120760365b56c8940035d81387d4ae23140cf4,2021-02-26 12:59:00 +1100,manifests/restart.yaml,['2021-02-26 12:59:00: Run 152'],5400,5326080
,153,1989-01-01T00:00:00,1990-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output153,4.443,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart153,1.355,Andrew Kiss,2021-02-26T14:10:53,18160733,0,[],normalbw,93.54,0.29694444444444446,93.60406849315069,0.2971478310502283,0.6030555555555556,2494.4,26.648414328085785,192.50999999977648,252,216,24,0.177,182.517104,194.48,193.29,"[16, 15]",cartesian,15,300,5400,80,1,98ac592699ef8242a268eea4fe109d8837351413,2021-02-26 13:53:22 +1100,manifests/restart.yaml,['2021-02-26 13:53:22: Run 153'],5400,5361120
,154,1990-01-01T00:00:00,1991-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output154,4.437,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart154,1.355,Andrew Kiss,2021-02-26T15:08:35,18163675,0,[],normalbw,96.69,0.30694444444444446,96.75622602739726,0.3071546803652968,0.6547222222222222,2413.0606585788564,24.93959053235065,198.04999999981374,252,216,24,0.204,216.630378,196.72,227.46,"[16, 15]",cartesian,15,300,5400,80,1,40f9e6244d7d8032d75cfe5cde0d9adb74abbe66,2021-02-26 14:50:29 +1100,manifests/restart.yaml,['2021-02-26 14:50:29: Run 154'],5400,5396160
,155,1991-01-01T00:00:00,1992-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output155,4.437,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart155,1.355,Andrew Kiss,2021-02-26T15:52:53,18166619,0,[],normalbw,97.12,0.30833333333333335,97.18652054794521,0.30854452054794523,0.42999999999999994,3156.9480812641086,32.48339444055604,192.23000000044703,252,216,24,0.166,171.596323,207.56,182.51,"[16, 15]",cartesian,15,300,5400,80,1,b740072a85c334c2f11d655801b0ed7f593206b9,2021-02-26 15:33:46 +1100,manifests/restart.yaml,['2021-02-26 15:33:46: Run 155'],5400,5431200
,156,1992-01-01T00:00:00,1993-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output156,4.45,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart156,1.355,Andrew Kiss,2021-02-26T16:46:39,18168917,0,[],normalbw,93.8,0.29777777777777775,93.6077868852459,0.29716757741347904,0.5983333333333334,2512.1884686918784,26.837387703349712,197.82000000029802,252,216,24,0.172,177.070509,193.71,188.46,"[16, 15]",cartesian,15,300,5400,80,1,08c54b187644d135846c32724745ecfdf45c783a,2021-02-26 16:29:06 +1100,manifests/restart.yaml,['2021-02-26 16:29:06: Run 156'],5400,5466240
,157,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output157,4.439,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart157,1.355,Andrew Kiss,2021-02-26T17:24:29,18172410,0,[],normalbw,92.49,0.2936111111111111,92.55334931506849,0.2938122146118721,0.33694444444444444,3520.3242290748894,38.03562221277443,205.46999999973923,252,216,24,0.167,170.933132,196.95,178.73,"[16, 15]",cartesian,15,300,5400,80,1,cec3f0e4c7fabe7e60a685db0fd1acaf455285a1,2021-02-26 17:07:08 +1100,manifests/restart.yaml,['2021-02-26 17:07:08: Run 157'],5400,5501280
,158,1994-01-01T00:00:00,1995-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output158,4.439,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart158,1.355,Andrew Kiss,2021-02-26T18:03:59,18174123,0,[],normalbw,97.91,0.31083333333333335,97.97706164383561,0.31104623287671235,0.3475,3569.377215189874,36.43074363839576,192.339999999851,252,216,24,0.203,218.266754,204.58,228.38,"[16, 15]",cartesian,15,300,5400,80,1,f4a67fac7b8539289008a52863b45b4f42aead54,2021-02-26 17:45:41 +1100,manifests/restart.yaml,['2021-02-26 17:45:41: Run 158'],5400,5536320
,159,1995-01-01T00:00:00,1996-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output159,4.436,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart159,1.355,Andrew Kiss,2021-02-26T18:40:38,18175605,0,[],normalbw,94.15,0.29888888888888887,94.21448630136987,0.29909360730593604,0.31194444444444447,3699.2087312414733,39.26369368940334,191.73000000044703,252,216,24,0.178,184.668988,198.68,170.59,"[16, 15]",cartesian,15,300,5400,80,1,aee5fde63baef4fa50b31667a11d4604b4ad5e0b,2021-02-26 18:22:46 +1100,manifests/restart.yaml,['2021-02-26 18:22:46: Run 159'],5400,5571360
,160,1996-01-01T00:00:00,1997-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output160,4.443,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart160,1.355,Andrew Kiss,2021-02-26T19:19:37,18176812,0,[],normalbw,93.19,0.29583333333333334,92.9990368852459,0.2952271174863388,0.35388888888888886,3442.33262077811,37.0147125827303,197.82000000029802,252,216,24,0.163,166.342088,193.46,176.86,"[16, 15]",cartesian,15,300,5400,80,1,f6dd6149d04b5e07eef298327286b13bda63d7ad,2021-02-26 19:02:09 +1100,manifests/restart.yaml,['2021-02-26 19:02:09: Run 160'],5400,5606400
,161,1997-01-01T00:00:00,1998-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output161,4.44,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart161,1.355,Andrew Kiss,2021-02-26T20:08:18,18178294,0,[],normalbw,92.05,0.2922222222222222,92.11304794520548,0.29242237442922375,0.5191666666666668,2722.7387880862716,29.55866567031768,192.4199999999255,252,216,24,0.157,160.241288,196.92,172.26,"[16, 15]",cartesian,15,300,5400,80,1,8d0fe3fac0be7c1624c942de0c808e5b8099e17c,2021-02-26 19:51:04 +1100,manifests/restart.yaml,['2021-02-26 19:51:04: Run 161'],5400,5641440
,162,1998-01-01T00:00:00,1999-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_22,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/output162,4.446,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_22/restart162,1.355,Andrew Kiss,2021-02-26T21:03:27,18179478,0,[],normalbw,93.28,0.2961111111111111,93.3438904109589,0.29631392694063924,0.6230555555555556,2435.597461468722,26.092735697491072,192.61000000033528,252,216,24,0.163,167.443856,206.63,179.57,"[16, 15]",cartesian,15,300,5400,80,1,2969236881e22660e26ef2f3944a72d6a452a39a,2021-02-26 20:46:00 +1100,manifests/restart.yaml,['2021-02-26 20:46:00: Run 162'],5400,5676480
