,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0
,132,1968-01-01T00:00:00,1969-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_4,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_4/output132,4.456,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_4/restart132,1.353,Andrew Kiss,2021-02-25T22:02:41,18136247,0,[],normalbw,96.16,0.30527777777777776,95.96295081967213,0.30465220856102004,,,,265.70000000018626,252,216,24,0.159,162.952254,203.46,168.9,"[16, 15]",cartesian,15,300,5400,80,1,093fa36004b7bf70a0c64aa77dd5583042440573,2021-02-25 21:45:00 +1100,,,4625280
,133,1969-01-01T00:00:00,1970-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_4,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_4/output133,4.449,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_4/restart133,1.354,Andrew Kiss,2021-02-25T22:32:47,18136913,0,[],normalbw,100.28,0.31833333333333336,100.34868493150685,0.31855136986301374,0.18333333333333335,4797.448504983388,47.807786502213695,203.28000000026077,252,216,24,0.198,210.506773,195.94,221.44,"[16, 15]",cartesian,15,300,5400,80,1,a377c4b6bd0d614c041b468099d1f9fb6d2ed3c1,2021-02-25 22:14:01 +1100,"manifests/input.yaml, manifests/restart.yaml",['2021-02-25 22:14:01: Run 133'],4660320
,134,1970-01-01T00:00:00,1971-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_4,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_4/output134,4.449,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_4/restart134,1.354,Andrew Kiss,2021-02-25T23:12:55,18138420,0,[],normalbw,94.85,0.3011111111111111,94.91496575342465,0.3013173515981735,0.36777777777777776,3403.255813953488,35.855839876660276,203.25999999977648,252,216,24,0.147,151.258426,220.71,161.81,"[16, 15]",cartesian,15,300,5400,80,1,528836a98c1584e0c5297d29927f0ddc150c3df5,2021-02-25 22:55:06 +1100,manifests/restart.yaml,['2021-02-25 22:55:06: Run 134'],4695360
,135,1971-01-01T00:00:00,1972-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_4,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_4/output135,4.447,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_4/restart135,1.354,Andrew Kiss,2021-02-25T23:52:47,18139855,0,[],normalbw,94.5,0.3,94.56472602739726,0.3002054794520548,0.3644444444444444,3413.3779264214054,36.0956782704841,202.53000000026077,252,216,24,0.156,157.06098,187.01,167.39,"[16, 15]",cartesian,15,300,5400,80,1,bc9bdc8a783d9f1922609256818fe2383cb094d4,2021-02-25 23:35:03 +1100,manifests/restart.yaml,['2021-02-25 23:35:03: Run 135'],4730400
,136,1972-01-01T00:00:00,1973-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_4,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_4/output136,4.458,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_4/restart136,1.354,Andrew Kiss,2021-02-26T00:26:23,18141317,0,[],normalbw,91.7,0.2911111111111111,91.51209016393443,0.29051457194899816,0.26888888888888896,3930.0,42.9451452038721,203.40000000037253,252,216,24,0.15,150.775213,195.98,161.41,"[16, 15]",cartesian,15,300,5400,80,1,b92f9b29edbb667d6e3c740dcdb87d321d90e5b0,2021-02-26 00:09:10 +1100,manifests/restart.yaml,['2021-02-26 00:09:10: Run 136'],4765440
,137,1973-01-01T00:00:00,1974-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_4,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_4/output137,4.449,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_4/restart137,1.354,Andrew Kiss,2021-02-26T00:58:45,18141921,0,[],normalbw,91.26,0.2897222222222222,91.32250684931508,0.2899206621004566,0.24972222222222218,4060.1771369721946,44.459764378474745,203.4199999999255,252,216,24,0.145,145.751909,195.99,157.01,"[16, 15]",cartesian,15,300,5400,80,1,f665aec7d169eb60bfa20eea7ca9fb7c9f67f1fa,2021-02-26 00:41:37 +1100,manifests/restart.yaml,['2021-02-26 00:41:37: Run 137'],4800480
,138,1974-01-01T00:00:00,1975-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_4,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_4/output138,4.445,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_4/restart138,1.354,Andrew Kiss,2021-02-26T01:32:59,18142168,0,[],normalbw,91.44,0.2902777777777778,91.5026301369863,0.290476598173516,0.2802777777777778,3846.3563777994154,42.03547342891818,203.04999999981374,252,216,24,0.147,147.772673,202.94,159.45,"[16, 15]",cartesian,15,300,5400,80,1,45bf8e83ea236610fed6754f236b52575920b5ed,2021-02-26 01:15:55 +1100,manifests/restart.yaml,['2021-02-26 01:15:55: Run 138'],4835520
,139,1975-01-01T00:00:00,1976-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_4,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_4/output139,4.447,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_4/restart139,1.354,Andrew Kiss,2021-02-26T02:01:27,18142528,0,[],normalbw,91.79,0.29138888888888886,91.85286986301371,0.2915884703196347,0.18305555555555558,4643.241217798595,50.550856219553836,203.12999999988824,252,216,24,0.147,147.127452,193.12,158.07,"[16, 15]",cartesian,15,300,5400,80,1,a3e95d525211c5a991188011d6b7e09a3d87aee2,2021-02-26 01:43:59 +1100,manifests/restart.yaml,['2021-02-26 01:43:59: Run 139'],4870560
,140,1976-01-01T00:00:00,1977-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_4,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_4/output140,4.449,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_4/restart140,1.354,Andrew Kiss,2021-02-26T02:44:42,18142932,0,[],normalbw,92.75,0.29444444444444445,92.55993852459017,0.29384107468123866,0.4263888888888889,3088.092485549133,33.363164828904104,203.21999999973923,252,216,24,0.154,157.824141,192.04,168.74,"[16, 15]",cartesian,15,300,5400,80,1,e2ef458ea94466dc0caaed5068505fc550643251,2021-02-26 02:27:21 +1100,manifests/restart.yaml,['2021-02-26 02:27:21: Run 140'],4905600
,141,1977-01-01T00:00:00,1978-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_4,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_4/output141,4.438,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_4/restart141,1.354,Andrew Kiss,2021-02-26T03:20:32,18143404,0,[],normalbw,89.69,0.2847222222222222,89.75143150684931,0.28491723744292236,0.3125,3604.286511627907,40.15854066185951,203.29000000003725,252,216,24,0.142,140.694445,194.36,151.74,"[16, 15]",cartesian,15,300,5400,80,1,4907f8ff9faf0678d62ce59a55c7feb8bf1aa304,2021-02-26 03:03:42 +1100,manifests/restart.yaml,['2021-02-26 03:03:42: Run 141'],4940640
