,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0
,132,1968-01-01T00:00:00,1969-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_mu_rdg_5,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_mu_rdg_5/output132,4.461,,,Andrew Kiss,2021-03-01T14:26:12,18294646,0,[],normalbw,94.5,0.3,94.3063524590164,0.29938524590163934,,,,262.12000000011176,252,216,24,0.166,170.151135,190.46,179.99,"[16, 15]",cartesian,15,300,5400,80,1,5b70dd72767914fd5d99eb3c7784d3cadf662612,2021-03-01 14:08:46 +1100,,,4625280
,133,1969-01-01T00:00:00,1970-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_mu_rdg_5,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_mu_rdg_5/output133,4.466,,,Andrew Kiss,2021-03-01T15:02:22,18295685,0,[],normalbw,93.01,0.29527777777777775,93.07370547945206,0.2954800228310502,0.3075,3703.255299539171,39.7884158631327,191.54999999981374,252,216,24,0.169,173.887669,192.65,184.68,"[16, 15]",cartesian,15,300,5400,80,1,27ea7c969603cb1c470886e8ec945a76fdbd43ca,2021-03-01 14:44:53 +1100,"manifests/input.yaml, manifests/restart.yaml",['2021-03-01 14:44:53: Run 133'],4660320
,134,1970-01-01T00:00:00,1971-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_mu_rdg_5,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_mu_rdg_5/output134,4.469,,,Andrew Kiss,2021-03-01T15:38:36,18296533,0,[],normalbw,95.38,0.30277777777777776,95.44532876712329,0.3029851598173516,0.30111111111111116,3790.6310947562097,39.715208106254806,261.78000000026077,252,216,24,0.174,179.310578,183.8,189.74,"[16, 15]",cartesian,15,300,5400,80,1,2314265e7ac4cd07cbaab02a2a6820b2d4a07eb4,2021-03-01 15:21:03 +1100,manifests/restart.yaml,['2021-03-01 15:21:03: Run 134'],4695360
,135,1971-01-01T00:00:00,1972-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_mu_rdg_5,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_mu_rdg_5/output135,4.47,,,Andrew Kiss,2021-03-01T15:59:15,18297773,0,[],normalbw,92.92,0.295,92.98364383561643,0.29520205479452055,0.04916666666666669,6479.651331719129,69.68592608797252,261.79999999981374,252,216,24,0.142,142.006193,191.14,152.71,"[16, 15]",cartesian,15,300,5400,80,1,f5a54cc71a5de56e6d78f7a713a3d94fa75696db,2021-03-01 15:42:08 +1100,manifests/restart.yaml,['2021-03-01 15:42:08: Run 135'],4730400
,136,1972-01-01T00:00:00,1973-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_mu_rdg_5,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_mu_rdg_5/output136,4.477,,,Andrew Kiss,2021-03-01T16:20:42,18298431,0,[],normalbw,92.14,0.2925,91.95118852459017,0.29190061475409834,0.065,6185.622377622378,67.27071696270875,192.6699999999255,252,216,24,0.143,143.117547,191.3,154.13,"[16, 15]",cartesian,15,300,5400,80,1,44c111ed911844bcee9575c8b9672c89957337da,2021-03-01 16:03:33 +1100,manifests/restart.yaml,['2021-03-01 16:03:33: Run 136'],4765440
,137,1973-01-01T00:00:00,1974-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_mu_rdg_5,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_mu_rdg_5/output137,4.469,,,Andrew Kiss,2021-03-01T16:52:40,18299163,0,[],normalbw,93.01,0.29527777777777775,93.07370547945206,0.2954800228310502,0.23750000000000004,4189.814389989573,45.01609094004064,192.49000000022352,252,216,24,0.159,161.305924,187.74,171.77,"[16, 15]",cartesian,15,300,5400,80,1,8deaa1ed70950efca02c6e719c514ac9c45678e1,2021-03-01 16:35:21 +1100,manifests/restart.yaml,['2021-03-01 16:35:21: Run 137'],4800480
,138,1974-01-01T00:00:00,1975-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_mu_rdg_5,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_mu_rdg_5/output138,4.465,,,Andrew Kiss,2021-03-01T17:12:16,18299808,0,[],normalbw,92.84,0.2947222222222222,92.9035890410959,0.29492408675799087,0.03194444444444444,6820.897959183674,73.41910069982819,192.62000000011176,252,216,24,0.155,155.99522,186.4,166.6,"[16, 15]",cartesian,15,300,5400,80,1,42fe99990d8a7d321d82e25deba2b6797b11c14b,2021-03-01 16:54:57 +1100,manifests/restart.yaml,['2021-03-01 16:54:57: Run 138'],4835520
,139,1975-01-01T00:00:00,1976-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_mu_rdg_5,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_mu_rdg_5/output139,4.47,,,Andrew Kiss,2021-03-01T17:31:09,18300557,0,[],normalbw,91.96,0.29194444444444445,92.02298630136985,0.29214440639269407,0.022777777777777786,7012.660194174757,76.20552729302554,192.53000000026077,252,216,24,0.154,155.06026,186.12,162.81,"[16, 15]",cartesian,15,300,5400,80,1,3fc71124e94e3ad1b0576c1430c5cec1ccc51e07,2021-03-01 17:13:58 +1100,manifests/restart.yaml,['2021-03-01 17:13:58: Run 139'],4870560
,140,1976-01-01T00:00:00,1977-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_mu_rdg_5,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_mu_rdg_5/output140,4.471,,,Andrew Kiss,2021-03-01T17:50:35,18301182,0,[],normalbw,95.46,0.3030555555555556,95.26438524590164,0.30243454007285975,0.020833333333333315,7073.536878216122,74.25164042110305,203.49000000022352,252,216,24,0.187,196.360042,184.03,204.54,"[16, 15]",cartesian,15,300,5400,80,1,f8a6d799ea9f05b1ce7bcb3792ec64e5b765283b,2021-03-01 17:32:43 +1100,manifests/restart.yaml,['2021-03-01 17:32:42: Run 140'],4905600
,141,1977-01-01T00:00:00,1978-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_mu_rdg_5,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_mu_rdg_5/output141,4.461,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_mu_rdg_5/restart141,1.354,Andrew Kiss,2021-03-01T18:15:56,18301560,0,[],normalbw,90.47,0.2872222222222222,90.53196575342466,0.28741894977168947,0.13527777777777777,5139.12426035503,56.765853006573266,199.63999999966472,252,216,24,0.142,141.598622,196.33,152.74,"[16, 15]",cartesian,15,300,5400,80,1,cb530cde2f01c44e03e4b004bec0d813cb5e09d4,2021-03-01 17:59:02 +1100,manifests/restart.yaml,['2021-03-01 17:59:02: Run 141'],4940640
