,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0
,142,1978-01-01T00:00:00,1979-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output142,4.447,,,Andrew Kiss,2021-02-26T04:15:33,18143859,0,[],normalbw,90.21,0.2863888888888889,90.27178767123287,0.28658504566210047,0.31805555555555554,3581.867647058823,39.67870515762773,191.54000000003725,252,216,24,0.142,140.523106,203.85,152.4,"[16, 15]",cartesian,15,300,5400,80,1,e5dcef442ae3bf75c48b1d945500258deb239bc0,2021-02-26 03:58:32 +1100,manifests/restart.yaml,['2021-02-26 03:58:32: Run 142'],5400,4975680
,143,1979-01-01T00:00:00,1980-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output143,4.445,,,Andrew Kiss,2021-02-26T04:51:21,18144123,0,[],normalbw,90.91,0.2886111111111111,90.97226712328766,0.2888087899543379,0.3080555555555556,3656.7150837988825,40.19593222672158,192.37000000011176,252,216,24,0.14,140.498293,210.78,152.21,"[16, 15]",cartesian,15,300,5400,80,1,a1499e79240705ca25e3c00b2a6855ac97a9e8d4,2021-02-26 04:34:19 +1100,manifests/restart.yaml,['2021-02-26 04:34:19: Run 143'],5400,5010720
,144,1980-01-01T00:00:00,1981-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output144,4.441,,,Andrew Kiss,2021-02-26T05:27:13,18144324,0,[],normalbw,90.65,0.2877777777777778,90.4642418032787,0.28718806921675777,0.30999999999999994,3639.479553903346,40.23113974489134,202.96999999973923,252,216,24,0.142,141.119085,206.66,153.04,"[16, 15]",cartesian,15,300,5400,80,1,62174d68d29595f0a74e03ad699442b217f338f2,2021-02-26 05:10:10 +1100,manifests/restart.yaml,['2021-02-26 05:10:10: Run 144'],5400,5045760
,145,1981-01-01T00:00:00,1982-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output145,4.442,,,Andrew Kiss,2021-02-26T06:02:53,18144471,0,[],normalbw,91.09,0.2891666666666667,91.1523904109589,0.28936472602739727,0.30527777777777776,3677.6523364485984,40.34619739392428,192.37000000011176,252,216,24,0.142,142.627119,204.18,153.15,"[16, 15]",cartesian,15,300,5400,80,1,a3b77baf2cc1c75e75313a61460ada35f0448d86,2021-02-26 05:45:46 +1100,manifests/restart.yaml,['2021-02-26 05:45:46: Run 145'],5400,5080800
,146,1982-01-01T00:00:00,1983-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output146,4.448,,,Andrew Kiss,2021-02-26T06:38:08,18144678,0,[],normalbw,90.3,0.2866666666666667,90.36184931506848,0.28686301369863015,0.30083333333333334,3688.8510638297867,40.823102800471844,192.5,252,216,24,0.143,141.756781,196.39,152.97,"[16, 15]",cartesian,15,300,5400,80,1,58825acea4bbec052ffaaeadcc0a7b414c98027c,2021-02-26 06:21:14 +1100,manifests/restart.yaml,['2021-02-26 06:21:14: Run 146'],5400,5115840
,147,1983-01-01T00:00:00,1984-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output147,4.439,,,Andrew Kiss,2021-02-26T07:13:59,18144837,0,[],normalbw,91.44,0.2902777777777778,91.5026301369863,0.290476598173516,0.30722222222222223,3672.9037656903765,40.139870954438834,199.12000000011176,252,216,24,0.141,142.492226,209.14,154.03,"[16, 15]",cartesian,15,300,5400,80,1,39e661a0e6408d4473be535a46a2c6458ca283d6,2021-02-26 06:56:50 +1100,manifests/restart.yaml,['2021-02-26 06:56:50: Run 147'],5400,5150880
,148,1984-01-01T00:00:00,1985-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output148,4.444,,,Andrew Kiss,2021-02-26T07:50:10,18145608,0,[],normalbw,90.39,0.28694444444444445,90.20477459016394,0.28635644353369766,0.3161111111111111,3597.2805158912943,39.87904778028842,195.15000000037253,252,216,24,0.14,139.875511,204.0,151.23,"[16, 15]",cartesian,15,300,5400,80,1,0dfaf8e9d8c523587137b2af53f15b96dc87b816,2021-02-26 07:32:59 +1100,manifests/restart.yaml,['2021-02-26 07:32:59: Run 148'],5400,5185920
,149,1985-01-01T00:00:00,1986-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output149,4.438,,,Andrew Kiss,2021-02-26T08:26:20,18145860,0,[],normalbw,92.4,0.29333333333333333,92.46328767123288,0.29353424657534244,0.3094444444444444,3678.9677419354844,39.7884158631327,197.74000000022352,252,216,24,0.159,162.020052,196.61,171.08,"[16, 15]",cartesian,15,300,5400,80,1,c7f61fef9d04c3d276d38ae851341692b8f2bd3e,2021-02-26 08:09:00 +1100,manifests/restart.yaml,['2021-02-26 08:09:00: Run 149'],5400,5220960
,150,1986-01-01T00:00:00,1987-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output150,4.437,,,Andrew Kiss,2021-02-26T09:02:37,18146171,0,[],normalbw,89.6,0.28444444444444444,89.66136986301369,0.28463926940639267,0.32027777777777783,3556.0128617363334,39.66047883463387,203.12999999988824,252,216,24,0.14,138.433379,194.1,149.38,"[16, 15]",cartesian,15,300,5400,80,1,0be29d664311bccb4670e003c38fb2a4cfad9d11,2021-02-26 08:45:51 +1100,manifests/restart.yaml,['2021-02-26 08:45:51: Run 150'],5400,5256000
,151,1987-01-01T00:00:00,1988-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_24,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/output151,4.441,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_24/restart151,1.355,Andrew Kiss,2021-02-26T09:53:48,18146743,0,[],normalbw,90.83,0.28833333333333333,90.89221232876712,0.2885308219178082,0.5647222222222222,2555.4255942689674,28.114901472809493,206.48000000044703,252,216,24,0.154,154.108638,196.86,165.38,"[16, 15]",cartesian,15,300,5400,80,1,9eed2d101cdcd52f5e6adca41084634a7ace1eb3,2021-02-26 09:36:48 +1100,manifests/restart.yaml,['2021-02-26 09:36:48: Run 151'],5400,5291040
