,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0
,132,1968-01-01T00:00:00,1969-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_8,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/output132,4.457,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/restart132,1.353,Andrew Kiss,2021-02-25T22:12:20,18136264,0,[],normalbw,94.33,0.29944444444444446,94.13670081967213,0.29883082877959927,,,,264.90000000037253,252,216,24,0.148,151.439207,210.49,162.71,"[16, 15]",cartesian,15,300,5400,80,1,1603e27506836aa171524cc014413b539fe5fdda,2021-02-25 21:54:57 +1100,,,4625280
,133,1969-01-01T00:00:00,1970-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_8,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/output133,4.449,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/restart133,1.354,Andrew Kiss,2021-02-25T22:40:30,18137453,0,[],normalbw,91.26,0.2897222222222222,91.32250684931508,0.2899206621004566,0.17972222222222223,4665.6,51.089267705915944,203.25,252,216,24,0.15,151.324957,193.61,162.21,"[16, 15]",cartesian,15,300,5400,80,1,a1cf2e53173d1bb21fafb2b4e56e186f3ef035ec,2021-02-25 22:23:10 +1100,"manifests/input.yaml, manifests/restart.yaml",['2021-02-25 22:23:10: Run 133'],4660320
,134,1970-01-01T00:00:00,1971-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_8,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/output134,4.449,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/restart134,1.354,Andrew Kiss,2021-02-25T23:22:40,18138650,0,[],normalbw,103.95,0.33,104.021198630137,0.3302260273972603,0.3727777777777777,3549.913043478261,34.12682309209405,261.910000000149,252,216,24,0.157,159.399195,192.52,169.95,"[16, 15]",cartesian,15,300,5400,80,1,daf70644b53b324248a44b261c570e0079df3f71,2021-02-25 23:05:27 +1100,manifests/restart.yaml,['2021-02-25 23:05:27: Run 134'],4695360
,135,1971-01-01T00:00:00,1972-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_8,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/output135,4.448,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/restart135,1.354,Andrew Kiss,2021-02-26T00:03:10,18140419,0,[],normalbw,96.69,0.30694444444444446,96.75622602739726,0.3071546803652968,0.3680555555555556,3437.866666666667,35.53121910411438,261.8099999995902,252,216,24,0.17,179.439883,201.88,190.35,"[16, 15]",cartesian,15,300,5400,80,1,5e34873f9e2410338887949d18464fc587fcd411,2021-02-25 23:45:06 +1100,manifests/restart.yaml,['2021-02-25 23:45:06: Run 135'],4730400
,136,1972-01-01T00:00:00,1973-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_8,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/output136,4.459,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/restart136,1.354,Andrew Kiss,2021-02-26T00:39:13,18141639,0,[],normalbw,96.86,0.3075,96.66151639344262,0.30686987704918034,0.29333333333333333,3869.026352288488,40.02654310263807,262.1900000004098,252,216,24,0.146,145.9834,199.09,157.19,"[16, 15]",cartesian,15,300,5400,80,1,1acb867b07b91efbec0acd9cf6ee1301164799e4,2021-02-26 00:22:12 +1100,manifests/restart.yaml,['2021-02-26 00:22:12: Run 136'],4765440
,137,1973-01-01T00:00:00,1974-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_8,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/output137,4.45,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/restart137,1.354,Andrew Kiss,2021-02-26T01:13:59,18142008,0,[],normalbw,91.88,0.2916666666666667,91.9429315068493,0.2918664383561644,0.28777777777777774,3805.5762224352825,41.390633951580995,261.6699999999255,252,216,24,0.146,145.411616,192.65,157.32,"[16, 15]",cartesian,15,300,5400,80,1,8bb9d35985b673a01e4e10427458bec6a30456ed,2021-02-26 00:57:05 +1100,manifests/restart.yaml,['2021-02-26 00:57:05: Run 137'],4800480
,138,1974-01-01T00:00:00,1975-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_8,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/output138,4.445,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/restart138,1.354,Andrew Kiss,2021-02-26T01:41:42,18142265,0,[],normalbw,91.0,0.28888888888888886,91.06232876712329,0.2890867579908675,0.17305555555555557,4727.841250751653,51.918738678892325,203.12999999988824,252,216,24,0.146,145.484531,194.43,156.57,"[16, 15]",cartesian,15,300,5400,80,1,b159a9f64a53b229153343d917b82eee154be097,2021-02-26 01:24:41 +1100,manifests/restart.yaml,['2021-02-26 01:24:41: Run 138'],4835520
,139,1975-01-01T00:00:00,1976-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_8,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/output139,4.448,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/restart139,1.354,Andrew Kiss,2021-02-26T02:12:00,18142664,0,[],normalbw,90.83,0.28833333333333333,90.89221232876712,0.2885308219178082,0.21666666666666667,4316.6732673267325,47.49222355500437,192.3300000000745,252,216,24,0.149,149.851449,193.11,160.71,"[16, 15]",cartesian,15,300,5400,80,1,b7fc238c1c92b5b0c63eeb83c11ed7697c348b16,2021-02-26 01:54:57 +1100,manifests/restart.yaml,['2021-02-26 01:54:57: Run 139'],4870560
,140,1976-01-01T00:00:00,1977-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_8,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/output140,4.451,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/restart140,1.354,Andrew Kiss,2021-02-26T02:50:59,18143200,0,[],normalbw,90.65,0.2877777777777778,90.4642418032787,0.28718806921675777,0.3619444444444444,3348.507909362976,37.0147125827303,201.98000000044703,252,216,24,0.141,140.472052,190.89,151.24,"[16, 15]",cartesian,15,300,5400,80,1,08d30cd154537b895a7f8ee13836d0b6627ca424,2021-02-26 02:33:59 +1100,manifests/restart.yaml,['2021-02-26 02:33:59: Run 140'],4905600
,141,1977-01-01T00:00:00,1978-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/1deg_jra55_iaf_ensemble_turning_angle_8,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/output141,4.439,/scratch/jk72/aek156/access-om2/archive/1deg_jra55_iaf_ensemble_turning_angle_8/restart141,1.354,Andrew Kiss,2021-02-26T03:26:53,18143439,0,[],normalbw,90.3,0.2866666666666667,90.36184931506848,0.28686301369863015,0.3116666666666667,3622.061281337047,40.08396584168892,193.55999999959022,252,216,24,0.147,146.800961,191.63,157.48,"[16, 15]",cartesian,15,300,5400,80,1,39ab58b19e5e17ebc7e3ebdd9eebffb8c065a7de,2021-02-26 03:09:48 +1100,manifests/restart.yaml,['2021-02-26 03:09:48: Run 141'],4940640
