,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0
,142,1978-01-01T00:00:00,1979-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output142,4.448,,,Andrew Kiss,2021-02-26T04:32:06,18143980,0,[],normalbw,90.04,0.28583333333333333,90.10167123287671,0.2860291095890411,0.31750000000000006,3581.701657458563,39.751778279464986,206.839999999851,252,216,24,0.14,139.72608,207.89,151.15,"[16, 15]",cartesian,15,300,5400,80,1,195a709f7d20cdd847acd3b369cbcf3a30a13c00,2021-02-26 04:15:05 +1100,manifests/restart.yaml,['2021-02-26 04:15:05: Run 142'],5400,4975680
,143,1979-01-01T00:00:00,1980-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output143,4.446,,,Andrew Kiss,2021-02-26T05:07:39,18144217,0,[],normalbw,90.21,0.2863888888888889,90.27178767123287,0.28658504566210047,0.3061111111111111,3654.0759493670885,40.478604042661956,199.37999999988824,252,216,24,0.139,138.906687,204.55,150.68,"[16, 15]",cartesian,15,300,5400,80,1,22a1d98308d03396987c7d80ec74fe92001a5d91,2021-02-26 04:50:43 +1100,manifests/restart.yaml,['2021-02-26 04:50:43: Run 143'],5400,5010720
,144,1980-01-01T00:00:00,1981-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output144,4.442,,,Andrew Kiss,2021-02-26T05:43:20,18144386,0,[],normalbw,91.09,0.2891666666666667,90.90334016393443,0.28857411202185795,0.3055555555555556,3675.934609995329,40.43783873470628,191.87999999988824,252,216,24,0.143,143.960372,213.49,156.15,"[16, 15]",cartesian,15,300,5400,80,1,d5afb603b7e0b597e0b76a44d28b1091af537377,2021-02-26 05:26:18 +1100,manifests/restart.yaml,['2021-02-26 05:26:17: Run 144'],5400,5045760
,145,1981-01-01T00:00:00,1982-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output145,4.442,,,Andrew Kiss,2021-02-26T06:18:55,18144566,0,[],normalbw,90.47,0.2872222222222222,90.53196575342466,0.28741894977168947,0.30583333333333335,3661.1747072599533,40.440684975643066,201.87999999988824,252,216,24,0.147,147.354103,203.06,159.12,"[16, 15]",cartesian,15,300,5400,80,1,7240e50e7b09c1cb2920392125d5c1174e504fe3,2021-02-26 06:01:55 +1100,manifests/restart.yaml,['2021-02-26 06:01:55: Run 145'],5400,5080800
,146,1982-01-01T00:00:00,1983-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output146,4.449,,,Andrew Kiss,2021-02-26T06:54:54,18144756,0,[],normalbw,91.09,0.2891666666666667,91.1523904109589,0.28936472602739727,0.3105555555555556,3645.2876331635016,39.99113590690039,192.30999999959022,252,216,24,0.142,142.390084,203.12,152.68,"[16, 15]",cartesian,15,300,5400,80,1,0b05b18e33fc0dcb69a3f1701218779982807b88,2021-02-26 06:37:49 +1100,manifests/restart.yaml,['2021-02-26 06:37:49: Run 146'],5400,5115840
,147,1983-01-01T00:00:00,1984-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output147,4.441,,,Andrew Kiss,2021-02-26T07:31:38,18144959,0,[],normalbw,92.14,0.2925,92.20310958904109,0.2927003424657534,0.31972222222222224,3612.0217785843915,39.174619974137,192.70999999996275,252,216,24,0.147,149.130804,206.45,160.92,"[16, 15]",cartesian,15,300,5400,80,1,11f870c870fcc796cc44104e5db79c7c11dfb2b4,2021-02-26 07:14:24 +1100,manifests/restart.yaml,['2021-02-26 07:14:24: Run 147'],5400,5150880
,148,1984-01-01T00:00:00,1985-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output148,4.446,,,Andrew Kiss,2021-02-26T08:07:31,18145737,0,[],normalbw,90.56,0.2875,90.3744262295082,0.2869108606557377,0.3105555555555556,3634.1774268462614,40.21245366047662,199.660000000149,252,216,24,0.14,140.496504,206.37,152.49,"[16, 15]",cartesian,15,300,5400,80,1,99924db47f94011c17d8325b10275c04b618499c,2021-02-26 07:50:33 +1100,manifests/restart.yaml,['2021-02-26 07:50:33: Run 148'],5400,5185920
,149,1985-01-01T00:00:00,1986-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output149,4.439,,,Andrew Kiss,2021-02-26T08:42:28,18145975,0,[],normalbw,92.14,0.2925,92.20310958904109,0.2927003424657534,0.29000000000000004,3796.3261802575107,41.17351570004671,203.23000000044703,252,216,24,0.159,160.118645,195.22,171.22,"[16, 15]",cartesian,15,300,5400,80,1,e49c91e125171e9959bcbccbc6d1f9817d580175,2021-02-26 08:25:14 +1100,manifests/restart.yaml,['2021-02-26 08:25:14: Run 149'],5400,5220960
,150,1986-01-01T00:00:00,1987-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output150,4.438,,,Andrew Kiss,2021-02-26T09:19:42,18146415,0,[],normalbw,89.95,0.28555555555555556,90.0116095890411,0.2857511415525114,0.33499999999999996,3478.818263205014,38.6485507712614,192.25,252,216,24,0.142,140.533085,194.42,151.67,"[16, 15]",cartesian,15,300,5400,80,1,0255e6013b4fd71af9271c840c5eb9eba7210464,2021-02-26 09:02:53 +1100,manifests/restart.yaml,['2021-02-26 09:02:53: Run 150'],5400,5256000
,151,1987-01-01T00:00:00,1988-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output151,4.442,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/restart151,1.355,Andrew Kiss,2021-02-26T09:55:24,18147452,0,[],normalbw,91.0,0.28888888888888886,91.06232876712329,0.2890867579908675,0.3061111111111111,3670.5882352941176,40.30852587441547,197.04000000003725,252,216,24,0.154,155.070512,199.31,166.38,"[16, 15]",cartesian,15,300,5400,80,1,38726c08cddb9100bfd03818c76c009ad3b0f9ab,2021-02-26 09:38:19 +1100,manifests/restart.yaml,['2021-02-26 09:38:19: Run 151'],5400,5291040
,152,1988-01-01T00:00:00,1989-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output152,4.449,,,Andrew Kiss,2021-02-26T13:34:26,18153475,0,[],normalbw,99.31,0.31527777777777777,99.10649590163935,0.3146317167577413,3.335277777777778,652.8978846446507,6.587841480064386,263.8300000000745,252,216,24,0.154,158.209361,203.94,173.06,"[16, 15]",cartesian,15,300,5400,80,1,7895481c45c6eac9ba13126d1e75f8eb1cde6fcb,2021-02-26 13:17:00 +1100,manifests/restart.yaml,['2021-02-26 13:17:00: Run 152'],5400,5326080
,153,1989-01-01T00:00:00,1990-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output153,4.445,,,Andrew Kiss,2021-02-26T14:29:40,18161544,0,[],normalbw,94.76,0.30083333333333334,94.82490410958904,0.30103938356164384,0.6197222222222223,2470.5081472540737,26.05336826282376,194.34999999962747,252,216,24,0.181,188.792936,194.54,199.85,"[16, 15]",cartesian,15,300,5400,80,1,0be354b67433d226b1c4e25c6c3062e0436ef96f,2021-02-26 14:11:56 +1100,manifests/restart.yaml,['2021-02-26 14:11:56: Run 153'],5400,5361120
,154,1990-01-01T00:00:00,1991-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output154,4.44,,,Andrew Kiss,2021-02-26T15:10:43,18164586,0,[],normalbw,94.24,0.2991666666666667,94.30454794520547,0.2993715753424658,0.385,3305.8611449451882,35.05516135728703,261.79000000003725,252,216,24,0.169,172.964966,201.5,183.85,"[16, 15]",cartesian,15,300,5400,80,1,89a9e9603eb6a8d77639aac8226473b2b99f2d25,2021-02-26 14:53:18 +1100,manifests/restart.yaml,['2021-02-26 14:53:18: Run 154'],5400,5396160
,155,1991-01-01T00:00:00,1992-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output155,4.44,,,Andrew Kiss,2021-02-26T16:07:28,18166776,0,[],normalbw,92.31,0.29305555555555557,92.37322602739727,0.2932562785388128,0.6527777777777777,2342.3154185022026,25.35708147518295,203.25,252,216,24,0.161,162.929132,197.64,174.79,"[16, 15]",cartesian,15,300,5400,80,1,d277ae93320fba7085b187c59f0861c7f0848549,2021-02-26 15:50:14 +1100,manifests/restart.yaml,['2021-02-26 15:50:14: Run 155'],5400,5431200
,156,1992-01-01T00:00:00,1993-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output156,4.452,,,Andrew Kiss,2021-02-26T16:46:37,18170476,0,[],normalbw,93.36,0.29638888888888887,93.16868852459017,0.29578153460837886,0.3561111111111111,3433.9310344827586,36.85713611366801,192.30999999959022,252,216,24,0.161,164.273253,201.38,175.35,"[16, 15]",cartesian,15,300,5400,80,1,f74fe230d28c0ad46d9f065fa96be6493f2abcac,2021-02-26 16:29:05 +1100,manifests/restart.yaml,['2021-02-26 16:29:05: Run 156'],5400,5466240
,157,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output157,4.442,,,Andrew Kiss,2021-02-26T17:24:49,18172403,0,[],normalbw,94.24,0.2991666666666667,94.30454794520547,0.2993715753424658,0.3375,3552.5026178010467,37.67053334336734,192.48000000044703,252,216,24,0.175,180.557047,199.45,191.89,"[16, 15]",cartesian,15,300,5400,80,1,c63535a2f23a3ad4c1fcbfb6ab75af0282d7ba89,2021-02-26 17:07:10 +1100,manifests/restart.yaml,['2021-02-26 17:07:10: Run 157'],5400,5501280
,158,1994-01-01T00:00:00,1995-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output158,4.441,,,Andrew Kiss,2021-02-26T18:04:22,18174146,0,[],normalbw,93.54,0.29694444444444446,93.60406849315069,0.2971478310502283,0.3622222222222222,3405.754740834387,36.38468707248123,192.49000000022352,252,216,24,0.158,161.149885,202.49,171.37,"[16, 15]",cartesian,15,300,5400,80,1,164b10b3335a24355e48bdd33294db838c87d053,2021-02-26 17:46:49 +1100,manifests/restart.yaml,['2021-02-26 17:46:49: Run 158'],5400,5536320
,159,1995-01-01T00:00:00,1996-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output159,4.436,,,Andrew Kiss,2021-02-26T18:42:16,18175618,0,[],normalbw,91.7,0.2911111111111111,91.76280821917808,0.291310502283105,0.3405555555555556,3484.116094986807,37.96871698460771,192.25,252,216,24,0.153,153.896154,200.17,165.51,"[16, 15]",cartesian,15,300,5400,80,1,64ce9c862e474e484661bebe27b63cf8e28e13ee,2021-02-26 18:25:06 +1100,manifests/restart.yaml,['2021-02-26 18:25:06: Run 159'],5400,5571360
,160,1996-01-01T00:00:00,1997-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output160,4.445,,,Andrew Kiss,2021-02-26T19:22:37,18176865,0,[],normalbw,94.15,0.29888888888888887,93.95706967213115,0.2982764116575592,0.3736111111111111,3360.0,35.76101310657008,200.23000000044703,252,216,24,0.179,186.194202,189.74,196.52,"[16, 15]",cartesian,15,300,5400,80,1,e61571cfb2ffdf394bac81eb7a15d4f62af44fc3,2021-02-26 19:04:48 +1100,manifests/restart.yaml,['2021-02-26 19:04:48: Run 160'],5400,5606400
,161,1997-01-01T00:00:00,1998-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output161,4.442,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/restart161,1.355,Andrew Kiss,2021-02-26T20:08:59,18178330,0,[],normalbw,91.88,0.2916666666666667,91.9429315068493,0.2918664383561644,0.4811111111111111,2853.4982027318474,31.035536456864826,199.42999999970198,252,216,24,0.157,158.175267,200.26,169.61,"[16, 15]",cartesian,15,300,5400,80,1,95164014166a683214e49eee9621e4909376e9c5,2021-02-26 19:51:46 +1100,manifests/restart.yaml,['2021-02-26 19:51:46: Run 161'],5400,5641440
,162,1998-01-01T00:00:00,1999-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output162,4.448,,,Andrew Kiss,2021-02-26T21:04:20,18179502,0,[],normalbw,93.71,0.2975,93.77418493150684,0.29770376712328767,0.625,2437.9837398373984,25.998453003010525,192.51999999955297,252,216,24,0.179,184.586801,192.08,195.17,"[16, 15]",cartesian,15,300,5400,80,1,2ef55c2aa225736344f6a7f52106a7879b67cb5b,2021-02-26 20:46:39 +1100,manifests/restart.yaml,['2021-02-26 20:46:39: Run 162'],5400,5676480
,163,1999-01-01T00:00:00,2000-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output163,4.441,,,Andrew Kiss,2021-02-26T22:05:17,18181277,0,[],normalbw,91.7,0.2911111111111111,91.76280821917808,0.291310502283105,0.7247222222222223,2166.4971287940934,23.609751824719154,192.44000000040978,252,216,24,0.155,157.084492,193.13,167.83,"[16, 15]",cartesian,15,300,5400,80,1,9aaf301ca2e5dd8bd8b7e4094f7daa3969b23093,2021-02-26 21:48:07 +1100,manifests/restart.yaml,['2021-02-26 21:48:07: Run 163'],5400,5711520
,164,2000-01-01T00:00:00,2001-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output164,4.446,,,Andrew Kiss,2021-02-26T22:54:41,18183473,0,[],normalbw,95.03,0.3016666666666667,94.83526639344262,0.3010484972677596,0.5216666666666667,2770.1052631578946,29.20965341801827,192.80999999959022,252,216,24,0.185,193.17504,193.2,204.27,"[16, 15]",cartesian,15,300,5400,80,1,d5f2712fcd145335dc1a16f09005ccf1bd97e35c,2021-02-26 22:36:49 +1100,manifests/restart.yaml,['2021-02-26 22:36:49: Run 164'],5400,5746560
,165,2001-01-01T00:00:00,2002-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/156/aek156/payu/param_ensemble/access-om2/1deg_jra55_iaf_ensemble_turning_angle_26,/g/data/jk72/aek156/param_ensemble/outputs/1deg_jra55_iaf_ensemble_turning_angle_26/output165,4.44,,,Andrew Kiss,2021-02-26T23:38:20,18185226,0,[],normalbw,93.01,0.29527777777777775,93.07370547945206,0.2954800228310502,0.4322222222222223,3068.3711340206187,32.967110508972105,261.79999999981374,252,216,24,0.141,140.582824,200.54,151.48,"[16, 15]",cartesian,15,300,5400,80,1,7b33b31e0e350eb248d625776081ae0af9b0ef63,2021-02-26 23:21:19 +1100,manifests/restart.yaml,['2021-02-26 23:21:19: Run 165'],5400,5781600
